能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	940.4	98.885%	 	
核能(Nuclear)		小計	1902.0(3.441%)	940.4(3.117%)			
燃煤(Coal)		林口#1	800.0	754.3	94.287%	 	
燃煤(Coal)		林口#2	800.0	762.1	95.262%	 	
燃煤(Coal)		林口#3	800.0	760.1	95.012%	 	
燃煤(Coal)		台中#1	550.0	319.1	58.018%	環保限制	
燃煤(Coal)		台中#2	550.0	319.4	58.073%	環保限制	
燃煤(Coal)		台中#3	550.0	334.8	60.873%	環保限制	
燃煤(Coal)		台中#4	550.0	332.0	60.364%	環保限制	
燃煤(Coal)		台中#5	550.0	0.0	0.000%	檢修	
燃煤(Coal)		台中#6	550.0	532.1	96.745%	測試運轉 	
燃煤(Coal)		台中#7	550.0	329.4	59.891%	環保限制	
燃煤(Coal)		台中#8	550.0	332.0	60.364%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	331.7	60.309%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	499.8	90.873%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	507.8	92.327%	環保限制	
燃煤(Coal)		大林#1	800.0	755.5	94.438%	 	
燃煤(Coal)		大林#2	800.0	757.0	94.625%	 	
燃煤(Coal)		小計	10600.0(19.178%)	7627.1(25.277%)			
汽電共生(Co-Gen)		汽電共生	631.4	925.5	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	925.5(3.067%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	559.7	86.300%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	581.4	89.646%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	280.9	46.817%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	525.6	87.600%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	569.2	94.867%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.603%)	2516.8(8.341%)			
燃氣(LNG)		大潭CC#1	742.7	638.1	85.916%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	698.3	94.022%	 	
燃氣(LNG)		大潭CC#3	724.7	668.5	92.245%	 	
燃氣(LNG)		大潭CC#4	724.7	300.4	41.452%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	689.4	95.129%	 	
燃氣(LNG)		大潭CC#6	724.7	672.1	92.742%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1059.7	-	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	857.4	96.056%	 	
燃氣(LNG)		通霄CC#2	892.6	874.3	97.950%	 	
燃氣(LNG)		通霄CC#3	892.6	873.5	97.860%	 	
燃氣(LNG)		通霄CC#4	386.0	219.1	56.762%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	330.2	85.544%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	307.1	95.610%	 	
燃氣(LNG)		通霄GT#9	180.9	173.4	95.880%	環保檢測	
燃氣(LNG)		興達CC#1	445.2	334.0	75.024%	 	
燃氣(LNG)		興達CC#2	445.2	404.5	90.860%	 	
燃氣(LNG)		興達CC#3	445.2	429.3	96.431%	 	
燃氣(LNG)		興達CC#4	445.2	383.5	86.143%	 	
燃氣(LNG)		興達CC#5	445.2	431.2	96.858%	 	
燃氣(LNG)		南部CC#1	288.8	281.1	97.334%	 	
燃氣(LNG)		南部CC#2	288.8	256.8	88.920%	 	
燃氣(LNG)		南部CC#3	288.8	286.4	99.169%	 	
燃氣(LNG)		南部CC#4	251.4	229.5	91.289%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.1	40.745%	 	
燃氣(LNG)		小計	12829.8(23.212%)	11621.9(38.516%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	434.8	96.622%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	460.8	73.143%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	458.0	95.417%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	496.0	97.858%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	0.0	0.000%	故障	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	689.0	98.429%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	503.7	98.765%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	0.0	0.000%	部分檢修	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	487.6	96.201%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	0.0	-	 	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.510%)	3529.9(11.699%)			
燃油(Oil)		協和#3	500.0	138.3	27.660%	環保限制	
燃油(Oil)		協和#4	500.0	136.6	27.320%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	35.4	27.273%	 	
燃油(Oil)		小計	1129.8(2.044%)	310.3(1.028%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	49.1	43.339%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	9.7	33.869%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.837%)	58.8(0.195%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	31.4	40.256%	 	
水力(Hydro)		青山#1	92.0	0.0	0.000%	 	
水力(Hydro)		青山#2	92.0	0.0	0.000%	 	
水力(Hydro)		青山#3	92.0	9.9	10.761%	 	
水力(Hydro)		青山#4	92.0	9.4	10.217%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#4	54.4	22.0	40.404%	 	
水力(Hydro)		天輪#1	22.5	7.9	35.111%	 	
水力(Hydro)		天輪#2	22.5	7.8	34.667%	 	
水力(Hydro)		天輪#3	22.5	8.5	37.778%	 	
水力(Hydro)		天輪#4	22.5	9.0	40.000%	 	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	 	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	 	
水力(Hydro)		馬鞍#2	66.7	49.3	73.869%	 	
水力(Hydro)		卓蘭#1	40.0	40.2	100.500%	 	
水力(Hydro)		卓蘭#2	40.0	39.8	99.500%	 	
水力(Hydro)		萬大#1	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#2	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	0.0	0.000%	 	
水力(Hydro)		松林#1&2	20.9	2.9	13.876%	 	
水力(Hydro)		大觀一#1	22.0	17.6	80.000%	 	
水力(Hydro)		大觀一#2	22.0	17.1	77.727%	 	
水力(Hydro)		大觀一#3	22.0	17.3	78.636%	 	
水力(Hydro)		大觀一#4	22.0	17.5	79.545%	 	
水力(Hydro)		大觀一#5	22.0	17.7	80.455%	 	
水力(Hydro)		鉅工#1	21.8	18.8	86.437%	 	
水力(Hydro)		鉅工#2	21.8	21.2	97.471%	 	
水力(Hydro)		水里#1	12.8	12.4	97.255%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	36.1	74.280%	 	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	 	
