能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	711.7	74.837%	燃料限制	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1648.7(5.780%)			
燃煤(Coal)		林口#1	800.0	748.1	93.512%	 	
燃煤(Coal)		林口#2	800.0	755.7	94.463%	 	
燃煤(Coal)		林口#3	800.0	756.6	94.575%	 	
燃煤(Coal)		台中#1	550.0	323.8	58.873%	環保限制	
燃煤(Coal)		台中#2	550.0	365.1	66.382%	環保限制	
燃煤(Coal)		台中#3	550.0	379.1	68.927%	環保限制	
燃煤(Coal)		台中#4	550.0	379.6	69.018%	環保限制	
燃煤(Coal)		台中#5	550.0	525.0	95.455%	測試運轉 	
燃煤(Coal)		台中#6	550.0	380.6	69.200%	環保限制	
燃煤(Coal)		台中#7	550.0	380.2	69.127%	環保限制	
燃煤(Coal)		台中#8	550.0	389.8	70.873%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	381.9	69.436%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	256.6	46.655%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	276.9	50.345%	環保限制	
燃煤(Coal)		大林#1	800.0	757.9	94.738%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(19.206%)	7817.9(27.408%)			
汽電共生(Co-Gen)		汽電共生	631.4	562.9	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	562.9(1.973%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	368.1	56.757%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	369.0	56.896%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	324.4	54.067%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	470.5	78.417%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	468.8	78.133%	環保限制	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2000.8(7.014%)			
燃氣(LNG)		大潭CC#1	742.7	375.2	50.518%	部分檢修	
燃氣(LNG)		大潭CC#2	742.7	690.5	92.972%	 	
燃氣(LNG)		大潭CC#3	724.7	635.6	87.705%	 	
燃氣(LNG)		大潭CC#4	724.7	625.2	86.270%	 	
燃氣(LNG)		大潭CC#5	724.7	298.4	41.176%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	649.0	89.554%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	509.9	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	838.4	93.928%	 	
燃氣(LNG)		通霄CC#2	892.6	851.6	95.407%	 	
燃氣(LNG)		通霄CC#3	892.6	855.1	95.799%	 	
燃氣(LNG)		通霄CC#4	386.0	307.9	79.767%	 	
燃氣(LNG)		通霄CC#5	386.0	317.4	82.228%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	305.1	94.988%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	329.5	74.013%	 	
燃氣(LNG)		興達CC#2	445.2	402.5	90.411%	 	
燃氣(LNG)		興達CC#3	445.2	393.1	88.299%	 	
燃氣(LNG)		興達CC#4	445.2	431.7	96.970%	 	
燃氣(LNG)		興達CC#5	445.2	430.2	96.633%	 	
燃氣(LNG)		南部CC#1	288.8	137.7	47.680%	部分檢修	
燃氣(LNG)		南部CC#2	288.8	253.3	87.708%	 	
燃氣(LNG)		南部CC#3	288.8	280.0	96.953%	 	
燃氣(LNG)		南部CC#4	251.4	220.4	87.669%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.1	40.745%	 	
燃氣(LNG)		小計	12829.8(23.246%)	10361.8(36.326%)			
