能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.441%)	937.0(2.446%)			
燃煤(Coal)		林口#1	800.0	746.9	93.363%	 	
燃煤(Coal)		林口#2	800.0	756.5	94.562%	 	
燃煤(Coal)		林口#3	800.0	752.7	94.088%	 	
燃煤(Coal)		台中#1	550.0	466.9	84.891%	測試運轉 	
燃煤(Coal)		台中#2	550.0	371.2	67.491%	環保限制	
燃煤(Coal)		台中#3	550.0	380.0	69.091%	環保限制	
燃煤(Coal)		台中#4	550.0	370.8	67.418%	環保限制	
燃煤(Coal)		台中#5	550.0	349.3	63.509%	環保限制	
燃煤(Coal)		台中#6	550.0	353.6	64.291%	環保限制	
燃煤(Coal)		台中#7	550.0	357.5	65.000%	環保限制	
燃煤(Coal)		台中#8	550.0	529.2	96.218%	環保檢測	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	347.4	63.164%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	0.0	0.000%	故障	
燃煤(Coal)		興達#4(註12)	550.0	513.2	93.309%	運轉限制	
燃煤(Coal)		大林#1	800.0	756.2	94.525%	 	
燃煤(Coal)		大林#2	800.0	756.2	94.525%	 	
燃煤(Coal)		小計	10600.0(19.178%)	7807.6(20.384%)			
汽電共生(Co-Gen)		汽電共生	631.4	1455.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1455.7(3.801%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	566.8	87.395%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	594.8	91.712%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	277.7	46.283%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	565.0	94.167%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	572.4	95.400%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2576.7(6.727%)			
燃氣(LNG)		大潭CC#1	742.7	637.4	85.822%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	700.2	94.278%	 	
燃氣(LNG)		大潭CC#3	724.7	665.8	91.872%	 	
燃氣(LNG)		大潭CC#4	724.7	643.5	88.795%	 	
燃氣(LNG)		大潭CC#5	724.7	674.3	93.045%	 	
燃氣(LNG)		大潭CC#6	724.7	674.5	93.073%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	506.7	-	部分檢修	
