能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	707.1	74.353%	燃料限制	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.454%)	1640.6(4.715%)			
燃煤(Coal)		林口#1	800.0	750.7	93.838%	 	
燃煤(Coal)		林口#2	800.0	758.3	94.787%	 	
燃煤(Coal)		林口#3	800.0	756.4	94.550%	 	
燃煤(Coal)		台中#1	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#2	550.0	514.4	93.527%	 	
燃煤(Coal)		台中#3	550.0	520.6	94.655%	 	
燃煤(Coal)		台中#4	550.0	515.4	93.709%	 	
燃煤(Coal)		台中#5	550.0	527.8	95.964%	測試運轉 	
燃煤(Coal)		台中#6	550.0	530.9	96.527%	 	
燃煤(Coal)		台中#7	550.0	529.6	96.291%	 	
燃煤(Coal)		台中#8	550.0	533.1	96.927%	 	
燃煤(Coal)		台中#9	550.0	467.2	84.945%	運轉限制	
燃煤(Coal)		台中#10	550.0	477.5	86.818%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	511.4	92.982%	 	
燃煤(Coal)		興達#4(註12)	550.0	504.8	91.782%	 	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.248%)	9416.9(27.063%)			
汽電共生(Co-Gen)		汽電共生	631.4	1542.3	-	 	
汽電共生(Co-Gen)		小計	631.4(1.146%)	1542.3(4.432%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	597.5	92.129%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	615.1	94.842%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	0.0	0.000%	故障	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	560.9	93.483%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	569.7	94.950%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.624%)	2343.2(6.734%)			
燃氣(LNG)		大潭CC#1	742.7	635.5	85.566%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	696.5	93.779%	 	
燃氣(LNG)		大潭CC#3	724.7	661.0	91.210%	 	
燃氣(LNG)		大潭CC#4	724.7	656.7	90.617%	 	
燃氣(LNG)		大潭CC#5	724.7	681.5	94.039%	 	
燃氣(LNG)		大潭CC#6	724.7	691.0	95.350%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	513.3	-	部分故障	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	842.9	94.432%	 	
燃氣(LNG)		通霄CC#2	892.6	858.6	96.191%	 	
燃氣(LNG)		通霄CC#3	892.6	867.4	97.177%	 	
燃氣(LNG)		通霄CC#4	386.0	353.5	91.580%	 	
燃氣(LNG)		通霄CC#5	386.0	331.7	85.933%	 	
燃氣(LNG)		通霄CC#6	321.2	304.2	94.707%	 	
燃氣(LNG)		通霄GT#9	180.9	166.3	91.954%	 	
燃氣(LNG)		興達CC#1	445.2	454.9	102.181%	 	
燃氣(LNG)		興達CC#2	445.2	403.5	90.635%	 	
燃氣(LNG)		興達CC#3	445.2	428.8	96.318%	 	
燃氣(LNG)		興達CC#4	445.2	456.5	102.540%	 	
燃氣(LNG)		興達CC#5	445.2	429.9	96.566%	 	
燃氣(LNG)		南部CC#1	288.8	289.7	100.312%	 	
燃氣(LNG)		南部CC#2	288.8	268.0	92.798%	 	
燃氣(LNG)		南部CC#3	288.8	297.4	102.978%	 	
燃氣(LNG)		南部CC#4	251.4	227.8	90.613%	 	
燃氣(LNG)		大林#5	-	0.0	-	 	
燃氣(LNG)		大林#6	550.0	546.8	99.418%	 	
燃氣(LNG)		小計	12829.8(23.297%)	12063.4(34.669%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	423.4	94.089%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	445.2	98.933%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	452.2	71.778%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	453.8	94.542%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	489.3	96.536%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	473.9	91.841%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	688.0	98.286%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	503.4	98.706%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	481.1	94.919%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	485.5	95.787%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	202.4	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.545%)	5098.2(14.652%)			
燃油(Oil)		協和#3	500.0	294.0	58.800%	 	
燃油(Oil)		協和#4	500.0	292.1	58.420%	 	
燃油(Oil)		澎湖尖山(註4)	129.8	87.4	67.334%	 	
燃油(Oil)		小計	1129.8(2.052%)	673.5(1.936%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	59.1	52.166%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	10.0	34.916%	 	
