能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.441%)	935.8(2.891%)			
燃煤(Coal)		林口#1	800.0	750.7	93.838%	 	
燃煤(Coal)		林口#2	800.0	759.9	94.988%	 	
燃煤(Coal)		林口#3	800.0	758.7	94.838%	 	
燃煤(Coal)		台中#1	550.0	329.1	59.836%	環保限制	
燃煤(Coal)		台中#2	550.0	341.0	62.000%	環保限制	
燃煤(Coal)		台中#3	550.0	346.2	62.945%	環保限制	
燃煤(Coal)		台中#4	550.0	331.3	60.236%	環保限制	
燃煤(Coal)		台中#5	550.0	337.4	61.345%	環保限制	
燃煤(Coal)		台中#6	550.0	533.4	96.982%	測試運轉 	
燃煤(Coal)		台中#7	550.0	330.1	60.018%	環保限制	
燃煤(Coal)		台中#8	550.0	347.9	63.255%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	334.1	60.745%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	0.0	0.000%	檢修	
燃煤(Coal)		興達#4(註12)	550.0	395.4	71.891%	環保限制	
燃煤(Coal)		大林#1	800.0	758.6	94.825%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.179%)	7413.2(22.904%)			
汽電共生(Co-Gen)		汽電共生	631.4	630.4	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	630.4(1.948%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	566.7	87.380%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	607.8	93.717%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	279.1	46.517%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	563.8	93.967%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	569.4	94.900%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2586.8(7.992%)			
燃氣(LNG)		大潭CC#1	742.7	631.5	85.028%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	689.9	92.891%	 	
燃氣(LNG)		大潭CC#3	724.7	635.1	87.636%	 	
燃氣(LNG)		大潭CC#4	724.7	628.2	86.684%	 	
燃氣(LNG)		大潭CC#5	724.7	645.9	89.127%	 	
燃氣(LNG)		大潭CC#6	724.7	661.8	91.321%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	510.1	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	95.9	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	837.6	93.838%	 	
燃氣(LNG)		通霄CC#2	892.6	856.5	95.956%	 	
燃氣(LNG)		通霄CC#3	892.6	859.9	96.337%	 	
燃氣(LNG)		通霄CC#4	386.0	350.4	90.777%	 	
燃氣(LNG)		通霄CC#5	386.0	328.4	85.078%	運轉限制	
