能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.441%)	937.0(3.317%)			
燃煤(Coal)		林口#1	800.0	751.4	93.925%	 	
燃煤(Coal)		林口#2	800.0	765.3	95.662%	 	
燃煤(Coal)		林口#3	800.0	759.0	94.875%	 	
燃煤(Coal)		台中#1	550.0	373.7	67.945%	運轉限制	
燃煤(Coal)		台中#2	550.0	373.4	67.891%	環保限制	
燃煤(Coal)		台中#3	550.0	376.5	68.455%	環保限制	
燃煤(Coal)		台中#4	550.0	379.6	69.018%	環保限制	
燃煤(Coal)		台中#5	550.0	379.7	69.036%	環保限制	
燃煤(Coal)		台中#6	550.0	533.4	96.982%	測試運轉 	
燃煤(Coal)		台中#7	550.0	382.5	69.545%	環保檢測	
燃煤(Coal)		台中#8	550.0	385.0	70.000%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	390.7	71.036%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	0.0	0.000%	檢修	
燃煤(Coal)		興達#4(註12)	550.0	325.4	59.164%	環保限制	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.179%)	7696.0(27.247%)			
汽電共生(Co-Gen)		汽電共生	631.4	843.2	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	843.2(2.985%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	460.1	70.943%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	459.5	70.850%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	277.6	46.267%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	520.9	86.817%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.0	95.167%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2289.1(8.104%)			
燃氣(LNG)		大潭CC#1	742.7	634.5	85.432%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	695.8	93.685%	 	
燃氣(LNG)		大潭CC#3	724.7	662.9	91.472%	 	
燃氣(LNG)		大潭CC#4	724.7	640.0	88.312%	 	
燃氣(LNG)		大潭CC#5	724.7	690.7	95.308%	 	
燃氣(LNG)		大潭CC#6	724.7	672.2	92.756%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	513.8	-	部分檢修	
