能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	934.7	98.286%	 	
核能(Nuclear)		小計	1902.0(3.442%)	934.7(2.603%)			
燃煤(Coal)		林口#1	800.0	748.9	93.613%	 	
燃煤(Coal)		林口#2	800.0	765.5	95.688%	 	
燃煤(Coal)		林口#3	800.0	755.9	94.488%	 	
燃煤(Coal)		台中#1	550.0	233.6	42.473%	環保限制	
燃煤(Coal)		台中#2	550.0	244.6	44.473%	環保限制	
燃煤(Coal)		台中#3	550.0	499.6	90.836%	環保檢測	
燃煤(Coal)		台中#4	550.0	248.4	45.164%	環保限制	
燃煤(Coal)		台中#5	550.0	527.5	95.909%	測試運轉 	
燃煤(Coal)		台中#6	550.0	533.5	97.000%	環保檢測	
燃煤(Coal)		台中#7	550.0	249.6	45.382%	環保限制	
燃煤(Coal)		台中#8	550.0	261.0	47.455%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	294.4	53.527%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	254.2	46.218%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	277.7	50.491%	環保限制	
燃煤(Coal)		大林#1	800.0	762.5	95.312%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.184%)	7416.3(20.653%)			
汽電共生(Co-Gen)		汽電共生	631.4	945.8	-	部分故障	
汽電共生(Co-Gen)		小計	631.4(1.143%)	945.8(2.634%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	586.2	90.386%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	606.4	93.501%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	281.4	46.900%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	564.1	94.017%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	574.0	95.667%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.605%)	2612.1(7.274%)			
燃氣(LNG)		大潭CC#1	742.7	637.2	85.795%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	699.2	94.143%	 	
燃氣(LNG)		大潭CC#3	724.7	665.4	91.817%	 	
燃氣(LNG)		大潭CC#4	724.7	657.1	90.672%	 	
燃氣(LNG)		大潭CC#5	724.7	556.8	76.832%	 	
燃氣(LNG)		大潭CC#6	724.7	543.3	74.969%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	513.0	-	部分故障	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	694.7	77.829%	 	
燃氣(LNG)		通霄CC#2	892.6	697.5	78.143%	 	
燃氣(LNG)		通霄CC#3	892.6	694.8	77.840%	 	
燃氣(LNG)		通霄CC#4	386.0	199.5	51.684%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	330.7	85.674%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	254.1	79.110%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
