能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.442%)	935.8(3.274%)			
燃煤(Coal)		林口#1	800.0	751.7	93.963%	 	
燃煤(Coal)		林口#2	800.0	763.8	95.475%	 	
燃煤(Coal)		林口#3	800.0	759.7	94.963%	 	
燃煤(Coal)		台中#1	550.0	372.5	67.727%	環保限制	
燃煤(Coal)		台中#2	550.0	377.2	68.582%	環保限制	
燃煤(Coal)		台中#3	550.0	370.2	67.309%	環保限制	
燃煤(Coal)		台中#4	550.0	375.3	68.236%	環保限制	
燃煤(Coal)		台中#5	550.0	526.2	95.673%	測試運轉 	
燃煤(Coal)		台中#6	550.0	386.9	70.345%	環保限制	
燃煤(Coal)		台中#7	550.0	380.2	69.127%	環保限制	
燃煤(Coal)		台中#8	550.0	385.7	70.127%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	393.0	71.455%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	251.9	45.800%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	277.7	50.491%	環保限制	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.184%)	7890.8(27.606%)			
汽電共生(Co-Gen)		汽電共生	631.4	763.4	-	部分故障	
汽電共生(Co-Gen)		小計	631.4(1.143%)	763.4(2.671%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	457.2	70.496%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	533.4	82.245%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	280.3	46.717%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	567.0	94.500%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	568.3	94.717%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.605%)	2406.2(8.418%)			
燃氣(LNG)		大潭CC#1	742.7	631.9	85.081%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	691.4	93.093%	 	
燃氣(LNG)		大潭CC#3	724.7	659.5	91.003%	 	
燃氣(LNG)		大潭CC#4	724.7	645.1	89.016%	 	
燃氣(LNG)		大潭CC#5	724.7	667.4	92.093%	 	
燃氣(LNG)		大潭CC#6	724.7	679.2	93.722%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	518.6	-	部分故障	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	857.3	96.045%	 	
燃氣(LNG)		通霄CC#2	892.6	872.1	97.703%	 	
燃氣(LNG)		通霄CC#3	892.6	882.3	98.846%	 	
燃氣(LNG)		通霄CC#4	386.0	215.2	55.751%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	329.2	85.285%	 	
