能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.362%)	933.5(2.403%)			
燃煤(Coal)		林口#1	800.0	747.9	93.488%	 	
燃煤(Coal)		林口#2	800.0	756.9	94.613%	 	
燃煤(Coal)		林口#3	800.0	754.6	94.325%	 	
燃煤(Coal)		台中#1	550.0	479.4	87.164%	友善降載減排	
燃煤(Coal)		台中#2	550.0	491.7	89.400%	友善降載減排	
燃煤(Coal)		台中#3	550.0	494.3	89.873%	友善降載減排	
燃煤(Coal)		台中#4	550.0	490.2	89.127%	友善降載減排	
燃煤(Coal)		台中#5	550.0	530.7	96.491%	測試運轉 	
燃煤(Coal)		台中#6	550.0	533.3	96.964%	測試運轉 	
燃煤(Coal)		台中#7	550.0	495.9	90.164%	友善降載減排	
燃煤(Coal)		台中#8	550.0	489.9	89.073%	友善降載減排	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	474.6	86.291%	友善降載減排	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	497.5	90.455%	 	
燃煤(Coal)		興達#4(註12)	550.0	515.5	93.727%	 	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(18.736%)	9271.2(23.867%)			
汽電共生(Co-Gen)		汽電共生	631.4	1678.8	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	1678.8(4.322%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	596.8	92.021%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	604.5	91.591%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	325.6	54.267%	友善降載減排	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	559.9	93.317%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.8	95.133%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2657.6(6.841%)			
燃氣(LNG)		大潭CC#1	742.7	635.1	85.512%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	702.5	94.587%	 	
燃氣(LNG)		大潭CC#3	724.7	669.0	92.314%	 	
燃氣(LNG)		大潭CC#4	724.7	0.0	0.000%	歲修	
燃氣(LNG)		大潭CC#5	724.7	669.9	92.438%	 	
燃氣(LNG)		大潭CC#6	724.7	673.9	92.990%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1045.7	93.067%	 	
燃氣(LNG)		大潭CC#9(註10)	-	623.2	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	835.0	93.547%	 	
燃氣(LNG)		通霄CC#2	892.6	845.2	94.690%	 	
燃氣(LNG)		通霄CC#3	892.6	850.9	95.328%	 	
燃氣(LNG)		通霄CC#4	386.0	334.6	86.684%	 	
燃氣(LNG)		通霄CC#5	386.0	330.7	85.674%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	305.6	95.143%	環保檢測	
燃氣(LNG)		通霄GT#9	180.9	161.9	89.521%	環保檢測	
燃氣(LNG)		興達CC#1	445.2	452.4	101.620%	 	
燃氣(LNG)		興達CC#2	445.2	296.7	66.646%	部分檢修	
燃氣(LNG)		興達CC#3	445.2	440.6	98.969%	 	
燃氣(LNG)		興達CC#4	445.2	452.2	101.575%	 	
燃氣(LNG)		興達CC#5	445.2	425.9	95.667%	 	
燃氣(LNG)		南部CC#1	288.8	300.2	103.947%	 	
燃氣(LNG)		南部CC#2	288.8	290.7	100.658%	 	
燃氣(LNG)		南部CC#3	288.8	306.0	105.956%	 	
燃氣(LNG)		南部CC#4	251.4	228.3	90.811%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	328.8	59.782%	 	
燃氣(LNG)		小計	13953.4(24.664%)	12205.0(31.419%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	403.5	89.667%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	422.3	93.844%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	439.9	69.825%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	446.4	93.000%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	444.1	87.619%	 	
