能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.441%)	935.8(2.445%)			
燃煤(Coal)		林口#1	800.0	746.5	93.312%	 	
燃煤(Coal)		林口#2	800.0	757.6	94.700%	 	
燃煤(Coal)		林口#3	800.0	752.3	94.037%	 	
燃煤(Coal)		台中#1	550.0	459.5	83.545%	環保限制	
燃煤(Coal)		台中#2	550.0	460.9	83.800%	環保限制	
燃煤(Coal)		台中#3	550.0	499.8	90.873%	環保檢測	
燃煤(Coal)		台中#4	550.0	431.4	78.436%	環保限制	
燃煤(Coal)		台中#5	550.0	479.2	87.127%	環保限制	
燃煤(Coal)		台中#6	550.0	500.9	91.073%	環保限制	
燃煤(Coal)		台中#7	550.0	497.5	90.455%	環保限制	
燃煤(Coal)		台中#8	550.0	510.2	92.764%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	451.0	82.000%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	519.8	94.509%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	0.0	0.000%	故障	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.178%)	8585.4(22.433%)			
汽電共生(Co-Gen)		汽電共生	631.4	1309.6	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1309.6(3.422%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	571.8	88.166%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	605.1	93.300%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	321.5	53.583%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	565.4	94.233%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	573.0	95.500%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2636.8(6.890%)			
燃氣(LNG)		大潭CC#1	742.7	635.2	85.526%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	701.6	94.466%	 	
燃氣(LNG)		大潭CC#3	724.7	603.8	83.317%	 	
燃氣(LNG)		大潭CC#4	724.7	620.1	85.566%	 	
燃氣(LNG)		大潭CC#5	724.7	608.1	83.911%	 	
燃氣(LNG)		大潭CC#6	724.7	628.3	86.698%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	506.7	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	95.9	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	827.4	92.695%	 	
燃氣(LNG)		通霄CC#2	892.6	849.6	95.183%	 	
燃氣(LNG)		通霄CC#3	892.6	850.1	95.239%	 	
燃氣(LNG)		通霄CC#4	386.0	317.3	82.202%	 	
燃氣(LNG)		通霄CC#5	386.0	330.5	85.622%	運轉限制	
