能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.441%)	935.8(3.254%)			
燃煤(Coal)		林口#1	800.0	749.5	93.688%	 	
燃煤(Coal)		林口#2	800.0	759.6	94.950%	 	
燃煤(Coal)		林口#3	800.0	755.9	94.488%	 	
燃煤(Coal)		台中#1	550.0	388.9	70.709%	環保限制	
燃煤(Coal)		台中#2	550.0	396.9	72.164%	環保限制	
燃煤(Coal)		台中#3	550.0	397.9	72.345%	環保限制	
燃煤(Coal)		台中#4	550.0	396.9	72.164%	環保限制	
燃煤(Coal)		台中#5	550.0	397.5	72.273%	環保限制	
燃煤(Coal)		台中#6	550.0	534.3	97.145%	測試運轉 	
燃煤(Coal)		台中#7	550.0	470.9	85.618%	環保限制	
燃煤(Coal)		台中#8	550.0	469.6	85.382%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	456.0	82.909%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	0.0	0.000%	檢修	
燃煤(Coal)		興達#4(註12)	550.0	374.7	68.127%	運轉限制	
燃煤(Coal)		大林#1	800.0	762.5	95.312%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.178%)	8070.5(28.065%)			
汽電共生(Co-Gen)		汽電共生	631.4	549.6	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	549.6(1.911%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	459.6	70.866%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	553.7	85.375%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	276.3	46.050%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	566.8	94.467%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	475.6	79.267%	運轉限制	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2332.0(8.109%)			
燃氣(LNG)		大潭CC#1	742.7	634.3	85.405%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	693.5	93.376%	 	
燃氣(LNG)		大潭CC#3	724.7	659.6	91.017%	 	
燃氣(LNG)		大潭CC#4	724.7	595.2	82.131%	 	
燃氣(LNG)		大潭CC#5	724.7	552.9	76.294%	 	
燃氣(LNG)		大潭CC#6	724.7	568.8	78.488%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	510.6	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	96.7	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	831.1	93.110%	 	
燃氣(LNG)		通霄CC#2	892.6	852.1	95.463%	 	
燃氣(LNG)		通霄CC#3	892.6	854.9	95.776%	 	
燃氣(LNG)		通霄CC#4	386.0	303.4	78.601%	 	
燃氣(LNG)		通霄CC#5	386.0	329.2	85.285%	運轉限制	
