能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	692.3	72.797%	燃料限制	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.442%)	1625.8(4.334%)			
燃煤(Coal)		林口#1	800.0	0.0	0.000%	故障	
燃煤(Coal)		林口#2	800.0	755.8	94.475%	 	
燃煤(Coal)		林口#3	800.0	750.7	93.838%	 	
燃煤(Coal)		台中#1	550.0	506.4	92.073%	 	
燃煤(Coal)		台中#2	550.0	513.3	93.327%	 	
燃煤(Coal)		台中#3	550.0	512.9	93.255%	 	
燃煤(Coal)		台中#4	550.0	511.1	92.927%	 	
燃煤(Coal)		台中#5	550.0	524.3	95.327%	測試運轉 	
燃煤(Coal)		台中#6	550.0	532.5	96.818%	測試運轉 	
燃煤(Coal)		台中#7	550.0	531.1	96.564%	 	
燃煤(Coal)		台中#8	550.0	533.1	96.927%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	469.8	85.418%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	515.2	93.673%	 	
燃煤(Coal)		興達#4(註12)	550.0	515.5	93.727%	 	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	757.9	94.738%	 	
燃煤(Coal)		小計	10600.0(19.181%)	8686.6(23.159%)			
汽電共生(Co-Gen)		汽電共生	631.4	1338.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.143%)	1338.7(3.569%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	0.0	0.000%	故障	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	471.5	72.701%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	519.6	86.600%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	556.9	92.817%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	567.3	94.550%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2115.3(5.639%)			
燃氣(LNG)		大潭CC#1	742.7	628.1	84.570%	 	
燃氣(LNG)		大潭CC#2	742.7	687.8	92.608%	 	
燃氣(LNG)		大潭CC#3	724.7	655.1	90.396%	 	
燃氣(LNG)		大潭CC#4	724.7	641.0	88.450%	 	
燃氣(LNG)		大潭CC#5	724.7	276.8	38.195%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	677.7	93.515%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	505.5	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	797.9	89.391%	 	
燃氣(LNG)		通霄CC#2	892.6	814.3	91.228%	 	
燃氣(LNG)		通霄CC#3	892.6	821.5	92.035%	 	
燃氣(LNG)		通霄CC#4	386.0	302.8	78.446%	 	
燃氣(LNG)		通霄CC#5	386.0	296.1	76.710%	 	
燃氣(LNG)		通霄CC#6	321.2	297.1	92.497%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	328.7	73.834%	 	
燃氣(LNG)		興達CC#2	445.2	397.2	89.220%	 	
燃氣(LNG)		興達CC#3	445.2	384.7	86.413%	 	
燃氣(LNG)		興達CC#4	445.2	444.8	99.912%	 	
燃氣(LNG)		興達CC#5	445.2	420.9	94.544%	 	
燃氣(LNG)		南部CC#1	288.8	190.2	65.859%	 	
燃氣(LNG)		南部CC#2	288.8	190.8	66.066%	 	
燃氣(LNG)		南部CC#3	288.8	194.0	67.175%	 	
燃氣(LNG)		南部CC#4	251.4	231.6	92.124%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	546.8	99.418%	 	
燃氣(LNG)		小計	12829.8(23.216%)	10731.4(28.610%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	446.0	99.111%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	441.9	98.200%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	443.7	70.429%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	451.5	94.062%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	440.9	86.987%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	450.9	87.384%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	687.0	98.143%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	494.8	97.020%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	481.2	94.938%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	480.5	94.800%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	1062.5	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.512%)	5880.9(15.679%)			
燃油(Oil)		協和#3	500.0	433.7	86.740%	 	
燃油(Oil)		協和#4	500.0	384.6	76.920%	 	
燃油(Oil)		澎湖尖山(註4)	129.8	30.7	23.652%	 	
燃油(Oil)		小計	1129.8(2.044%)	849.0(2.263%)			
輕油(Diesel)		核二Gas1	-	39.7	-	電力潮流限制	
輕油(Diesel)		核二Gas2	-	39.4	-	電力潮流限制	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	54.4	48.018%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	11.3	39.455%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.837%)	144.8(0.386%)			
水力(Hydro)		德基#1	78.0	32.6	41.795%	 	
水力(Hydro)		德基#2	78.0	30.6	39.231%	 	
水力(Hydro)		德基#3	78.0	33.0	42.308%	 	
水力(Hydro)		青山#1	92.0	54.6	59.348%	 	
水力(Hydro)		青山#2	92.0	55.4	60.217%	 	
水力(Hydro)		青山#3	92.0	55.4	60.217%	 	
水力(Hydro)		青山#4	92.0	55.2	60.000%	 	
水力(Hydro)		谷關#1	54.4	44.5	81.726%	 	
水力(Hydro)		谷關#2	54.4	45.6	83.747%	 	
水力(Hydro)		谷關#3	54.4	45.3	83.196%	 	
水力(Hydro)		谷關#4	54.4	45.4	83.379%	 	
水力(Hydro)		天輪#1	22.5	22.0	97.778%	 	
水力(Hydro)		天輪#2	22.5	21.4	95.111%	 	
水力(Hydro)		天輪#3	22.5	22.1	98.222%	 	
水力(Hydro)		天輪#4	22.5	19.0	84.444%	 	
水力(Hydro)		天輪#5	105.0	103.8	98.857%	 	
水力(Hydro)		馬鞍#1	66.7	62.3	93.347%	 	
水力(Hydro)		馬鞍#2	66.7	60.4	90.500%	 	
水力(Hydro)		卓蘭#1	40.0	18.9	47.250%	 	
水力(Hydro)		卓蘭#2	40.0	16.1	40.250%	 	
水力(Hydro)		萬大#1	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#2	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	17.6	89.340%	 	
水力(Hydro)		松林#1&2	20.9	13.4	64.115%	 	
水力(Hydro)		大觀一#1	22.0	7.9	35.909%	 	
水力(Hydro)		大觀一#2	22.0	7.3	33.182%	 	
水力(Hydro)		大觀一#3	22.0	8.1	36.818%	 	
水力(Hydro)		大觀一#4	22.0	7.9	35.909%	 	
水力(Hydro)		大觀一#5	22.0	7.6	34.545%	 	
水力(Hydro)		鉅工#1	21.8	9.6	44.138%	 	
水力(Hydro)		鉅工#2	21.8	9.8	45.057%	 	
