能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.362%)	933.5(2.436%)			
燃煤(Coal)		林口#1	800.0	750.5	93.812%	 	
燃煤(Coal)		林口#2	800.0	761.6	95.200%	 	
燃煤(Coal)		林口#3	800.0	754.3	94.287%	 	
燃煤(Coal)		台中#1	550.0	488.1	88.745%	友善降載減排	
燃煤(Coal)		台中#2	550.0	487.6	88.655%	友善降載減排	
燃煤(Coal)		台中#3	550.0	501.3	91.145%	友善降載減排	
燃煤(Coal)		台中#4	550.0	495.2	90.036%	友善降載減排	
燃煤(Coal)		台中#5	550.0	501.7	91.218%	友善降載減排	
燃煤(Coal)		台中#6	550.0	533.4	96.982%	測試運轉 	
燃煤(Coal)		台中#7	550.0	502.2	91.309%	友善降載減排	
燃煤(Coal)		台中#8	550.0	508.6	92.473%	友善降載減排	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	418.8	76.145%	友善降載減排	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	521.4	94.800%	友善降載減排	
燃煤(Coal)		興達#4(註12)	550.0	512.5	93.182%	友善降載減排	
燃煤(Coal)		大林#1	800.0	756.4	94.550%	 	
燃煤(Coal)		大林#2	800.0	757.0	94.625%	 	
燃煤(Coal)		小計	10600.0(18.736%)	9250.6(24.140%)			
汽電共生(Co-Gen)		汽電共生	631.4	1676.9	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	1676.9(4.376%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	588.7	90.772%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	607.0	91.970%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	279.7	46.617%	友善降載減排	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	559.5	93.250%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.4	95.067%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2605.3(6.799%)			
燃氣(LNG)		大潭CC#1	742.7	636.3	85.674%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	701.6	94.466%	 	
燃氣(LNG)		大潭CC#3	724.7	669.9	92.438%	 	
燃氣(LNG)		大潭CC#4	724.7	0.0	0.000%	歲修	
燃氣(LNG)		大潭CC#5	724.7	676.7	93.377%	環保測試 	
燃氣(LNG)		大潭CC#6	724.7	673.7	92.963%	環保測試 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1038.5	92.426%	 	
燃氣(LNG)		大潭CC#9(註10)	-	299.8	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	828.0	92.763%	 	
燃氣(LNG)		通霄CC#2	892.6	842.0	94.331%	 	
燃氣(LNG)		通霄CC#3	892.6	852.1	95.463%	 	
燃氣(LNG)		通霄CC#4	386.0	353.1	91.477%	 	
燃氣(LNG)		通霄CC#5	386.0	330.7	85.674%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	303.7	94.552%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	416.8	93.623%	 	
燃氣(LNG)		興達CC#2	445.2	403.9	90.725%	歲修	
燃氣(LNG)		興達CC#3	445.2	424.0	95.240%	 	
燃氣(LNG)		興達CC#4	445.2	449.9	101.058%	 	
燃氣(LNG)		興達CC#5	445.2	430.7	96.745%	 	
燃氣(LNG)		南部CC#1	288.8	300.2	103.947%	 	
燃氣(LNG)		南部CC#2	288.8	290.3	100.519%	 	
燃氣(LNG)		南部CC#3	288.8	307.2	106.371%	 	
燃氣(LNG)		南部CC#4	251.4	227.4	90.453%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	247.2	44.945%	 	
燃氣(LNG)		小計	13953.4(24.664%)	11703.7(30.542%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	445.0	98.889%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	441.5	98.111%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	438.9	69.667%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	439.0	91.458%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	441.9	87.185%	 	
