能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	930.1	97.802%	 	
核能(Nuclear)		小計	1902.0(3.362%)	930.1(3.315%)			
燃煤(Coal)		林口#1	800.0	755.0	94.375%	 	
燃煤(Coal)		林口#2	800.0	764.0	95.500%	 	
燃煤(Coal)		林口#3	800.0	756.7	94.588%	 	
燃煤(Coal)		台中#1	550.0	336.6	61.200%	環保限制	
燃煤(Coal)		台中#2	550.0	328.5	59.727%	環保限制	
燃煤(Coal)		台中#3	550.0	351.1	63.836%	環保限制	
燃煤(Coal)		台中#4	550.0	337.8	61.418%	環保限制	
燃煤(Coal)		台中#5	550.0	380.0	69.091%	環保限制	
燃煤(Coal)		台中#6	550.0	531.4	96.618%	測試運轉 	
燃煤(Coal)		台中#7	550.0	380.2	69.127%	環保限制	
燃煤(Coal)		台中#8	550.0	383.3	69.691%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	381.1	69.291%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	275.0	50.000%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	275.4	50.073%	環保限制	
燃煤(Coal)		大林#1	800.0	754.6	94.325%	 	
燃煤(Coal)		大林#2	800.0	755.5	94.438%	 	
燃煤(Coal)		小計	10600.0(18.737%)	7746.2(27.610%)			
汽電共生(Co-Gen)		汽電共生	631.4	778.2	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	778.2(2.774%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	549.8	84.774%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	552.6	83.727%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	281.2	46.867%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	525.8	87.633%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.0	95.000%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2479.4(8.837%)			
燃氣(LNG)		大潭CC#1	742.7	628.5	84.624%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	683.0	91.962%	 	
燃氣(LNG)		大潭CC#3	724.7	409.7	56.534%	運轉限制	
燃氣(LNG)		大潭CC#4	724.7	0.0	0.000%	歲修	
燃氣(LNG)		大潭CC#5	724.7	641.1	88.464%	 	
燃氣(LNG)		大潭CC#6	724.7	662.7	91.445%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1051.5	93.583%	 	
燃氣(LNG)		大潭CC#9(註10)	-	1076.8	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	847.2	94.914%	 	
