能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.362%)	933.5(2.363%)			
燃煤(Coal)		林口#1	800.0	750.5	93.812%	 	
燃煤(Coal)		林口#2	800.0	762.1	95.262%	 	
燃煤(Coal)		林口#3	800.0	757.4	94.675%	 	
燃煤(Coal)		台中#1	550.0	495.3	90.055%	環保限制	
燃煤(Coal)		台中#2	550.0	502.5	91.364%	環保限制	
燃煤(Coal)		台中#3	550.0	507.5	92.273%	環保限制	
燃煤(Coal)		台中#4	550.0	497.4	90.436%	環保限制	
燃煤(Coal)		台中#5	550.0	466.8	84.873%	環保限制	
燃煤(Coal)		台中#6	550.0	531.1	96.564%	測試運轉 	
燃煤(Coal)		台中#7	550.0	517.0	94.000%	環保限制	
燃煤(Coal)		台中#8	550.0	516.2	93.855%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	457.5	83.182%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	501.4	91.164%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	494.0	89.818%	環保限制	
燃煤(Coal)		大林#1	800.0	760.1	95.012%	 	
燃煤(Coal)		大林#2	800.0	758.6	94.825%	 	
燃煤(Coal)		小計	10600.0(18.739%)	9275.4(23.479%)			
汽電共生(Co-Gen)		汽電共生	631.4	1729.2	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	1729.2(4.377%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	602.2	92.853%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	607.5	92.045%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	330.0	55.000%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	559.1	93.183%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	573.1	95.517%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2671.9(6.763%)			
燃氣(LNG)		大潭CC#1	742.7	637.2	85.795%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	706.3	95.099%	 	
燃氣(LNG)		大潭CC#3	724.7	396.5	54.712%	運轉限制	
燃氣(LNG)		大潭CC#4	724.7	0.0	0.000%	歲修	
燃氣(LNG)		大潭CC#5	724.7	672.8	92.838%	 	
燃氣(LNG)		大潭CC#6	724.7	675.2	93.170%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1033.2	91.954%	 	
燃氣(LNG)		大潭CC#9(註10)	-	1052.3	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	831.9	93.200%	 	
燃氣(LNG)		通霄CC#2	892.6	848.6	95.071%	 	
燃氣(LNG)		通霄CC#3	892.6	850.5	95.283%	 	
燃氣(LNG)		通霄CC#4	386.0	352.7	91.373%	 	
燃氣(LNG)		通霄CC#5	386.0	331.1	85.777%	 	
燃氣(LNG)		通霄CC#6	321.2	304.4	94.770%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	331.0	74.350%	 	
燃氣(LNG)		興達CC#2	445.2	296.9	66.691%	部分檢修	
燃氣(LNG)		興達CC#3	445.2	403.4	90.613%	 	
燃氣(LNG)		興達CC#4	445.2	439.8	98.789%	 	
燃氣(LNG)		興達CC#5	445.2	426.9	95.892%	 	
燃氣(LNG)		南部CC#1	288.8	265.6	91.967%	 	
燃氣(LNG)		南部CC#2	288.8	254.2	88.019%	 	
燃氣(LNG)		南部CC#3	288.8	273.1	94.564%	 	
燃氣(LNG)		南部CC#4	251.4	226.2	89.976%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	241.0	43.818%	 	
燃氣(LNG)		小計	13953.4(24.667%)	11850.8(29.998%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	406.0	90.222%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	396.4	88.089%	環保檢測	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	432.5	68.651%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	426.0	88.750%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	446.1	88.013%	 	
