能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	690.1	72.566%	燃料限制	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.442%)	1627.1(5.382%)			
燃煤(Coal)		林口#1	800.0	0.0	0.000%	故障	
燃煤(Coal)		林口#2	800.0	755.6	94.450%	 	
燃煤(Coal)		林口#3	800.0	750.7	93.838%	 	
燃煤(Coal)		台中#1	550.0	315.0	57.273%	環保限制	
燃煤(Coal)		台中#2	550.0	322.0	58.545%	環保限制	
燃煤(Coal)		台中#3	550.0	335.6	61.018%	環保限制	
燃煤(Coal)		台中#4	550.0	324.1	58.927%	環保限制	
燃煤(Coal)		台中#5	550.0	421.5	76.636%	環保限制	
燃煤(Coal)		台中#6	550.0	531.8	96.691%	測試運轉 	
燃煤(Coal)		台中#7	550.0	337.2	61.309%	環保限制	
燃煤(Coal)		台中#8	550.0	334.2	60.764%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	326.2	59.309%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	293.5	53.364%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	317.7	57.764%	環保限制	
燃煤(Coal)		大林#1	800.0	760.1	95.012%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.181%)	6884.6(22.773%)			
汽電共生(Co-Gen)		汽電共生	631.4	1335.4	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1335.4(4.417%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	366.3	56.480%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	460.8	71.051%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	279.0	46.500%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	476.1	79.350%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	564.3	94.050%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2146.5(7.100%)			
燃氣(LNG)		大潭CC#1	742.7	632.4	85.149%	 	
燃氣(LNG)		大潭CC#2	742.7	690.1	92.918%	 	
燃氣(LNG)		大潭CC#3	724.7	630.3	86.974%	 	
燃氣(LNG)		大潭CC#4	724.7	615.6	84.945%	 	
燃氣(LNG)		大潭CC#5	724.7	601.2	82.958%	 	
燃氣(LNG)		大潭CC#6	724.7	653.7	90.203%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	0.0	-	檢修	
燃氣(LNG)		大潭CC#9(註10)	-	341.8	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	829.0	92.875%	 	
燃氣(LNG)		通霄CC#2	892.6	843.3	94.477%	 	
燃氣(LNG)		通霄CC#3	892.6	848.2	95.026%	 	
燃氣(LNG)		通霄CC#4	386.0	319.8	82.850%	 	
燃氣(LNG)		通霄CC#5	386.0	328.2	85.026%	 	
燃氣(LNG)		通霄CC#6	321.2	303.1	94.365%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	331.3	74.418%	 	
燃氣(LNG)		興達CC#2	445.2	402.1	90.321%	 	
燃氣(LNG)		興達CC#3	445.2	393.1	88.299%	 	
燃氣(LNG)		興達CC#4	445.2	447.5	100.519%	 	
燃氣(LNG)		興達CC#5	445.2	426.8	95.869%	 	
