能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	709.4	74.595%	燃料限制	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1642.9(4.212%)			
燃煤(Coal)		林口#1	800.0	752.3	94.037%	 	
燃煤(Coal)		林口#2	800.0	758.6	94.825%	 	
燃煤(Coal)		林口#3	800.0	754.4	94.300%	 	
燃煤(Coal)		台中#1	550.0	475.6	86.473%	運轉限制	
燃煤(Coal)		台中#2	550.0	508.2	92.400%	 	
燃煤(Coal)		台中#3	550.0	511.9	93.073%	 	
燃煤(Coal)		台中#4	550.0	504.5	91.727%	 	
燃煤(Coal)		台中#5	550.0	524.5	95.364%	測試運轉 	
燃煤(Coal)		台中#6	550.0	532.2	96.764%	 	
燃煤(Coal)		台中#7	550.0	531.9	96.709%	 	
燃煤(Coal)		台中#8	550.0	532.1	96.745%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	466.2	84.764%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	506.0	92.000%	 	
燃煤(Coal)		興達#4(註12)	550.0	519.4	94.436%	 	
燃煤(Coal)		大林#1	800.0	759.2	94.900%	 	
燃煤(Coal)		大林#2	800.0	757.0	94.625%	 	
燃煤(Coal)		小計	10600.0(19.206%)	9394.0(24.082%)			
汽電共生(Co-Gen)		汽電共生	631.4	1724.0	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	1724.0(4.420%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	584.0	90.047%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	590.7	91.080%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	536.6	89.433%	友善降載減排	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	558.3	93.050%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.5	95.083%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2840.1(7.281%)			
燃氣(LNG)		大潭CC#1	742.7	637.8	85.876%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	701.7	94.480%	 	
燃氣(LNG)		大潭CC#3	724.7	662.5	91.417%	 	
燃氣(LNG)		大潭CC#4	724.7	646.8	89.251%	 	
燃氣(LNG)		大潭CC#5	724.7	326.0	44.984%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	677.2	93.446%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	506.1	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	834.7	93.513%	 	
燃氣(LNG)		通霄CC#2	892.6	849.0	95.115%	 	
燃氣(LNG)		通霄CC#3	892.6	855.9	95.888%	 	
燃氣(LNG)		通霄CC#4	386.0	352.1	91.218%	 	
燃氣(LNG)		通霄CC#5	386.0	278.5	72.150%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	303.7	94.552%	 	
燃氣(LNG)		通霄GT#9	180.9	162.4	89.797%	 	
燃氣(LNG)		興達CC#1	445.2	378.9	85.110%	 	
燃氣(LNG)		興達CC#2	445.2	405.7	91.130%	 	
燃氣(LNG)		興達CC#3	445.2	426.1	95.712%	 	
燃氣(LNG)		興達CC#4	445.2	451.5	101.417%	 	
燃氣(LNG)		興達CC#5	445.2	427.0	95.914%	 	
燃氣(LNG)		南部CC#1	288.8	290.5	100.589%	 	
燃氣(LNG)		南部CC#2	288.8	288.5	99.896%	 	
燃氣(LNG)		南部CC#3	288.8	304.3	105.367%	 	
燃氣(LNG)		南部CC#4	251.4	226.6	90.135%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	546.8	99.418%	 	
燃氣(LNG)		小計	12829.8(23.246%)	11540.3(29.584%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	444.1	98.689%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	441.0	98.000%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	447.9	71.095%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	449.9	93.729%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	481.2	94.938%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	497.2	96.357%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	687.0	98.143%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	501.9	98.412%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	476.9	94.090%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	477.1	94.129%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	512.1	-	 	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.524%)	5416.3(13.885%)			
燃油(Oil)		協和#3	500.0	428.1	85.620%	友善降載減排	
燃油(Oil)		協和#4	500.0	384.6	76.920%	友善降載減排	
燃油(Oil)		澎湖尖山(註4)	129.8	89.4	68.875%	 	
燃油(Oil)		小計	1129.8(2.047%)	902.1(2.313%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	57.2	50.489%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	11.6	40.503%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.838%)	68.8(0.176%)			
水力(Hydro)		德基#1	78.0	31.6	40.513%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	32.7	41.923%	 	
水力(Hydro)		青山#1	92.0	25.1	27.283%	 	
水力(Hydro)		青山#2	92.0	24.5	26.630%	 	
水力(Hydro)		青山#3	92.0	25.6	27.826%	 	
水力(Hydro)		青山#4	92.0	25.5	27.717%	 	
水力(Hydro)		谷關#1	54.4	49.7	91.276%	 	
水力(Hydro)		谷關#2	54.4	36.5	67.034%	 	
水力(Hydro)		谷關#3	54.4	49.9	91.644%	 	
水力(Hydro)		谷關#4	54.4	40.2	73.829%	 	
水力(Hydro)		天輪#1	22.5	20.5	91.111%	 	
水力(Hydro)		天輪#2	22.5	20.8	92.444%	 	
水力(Hydro)		天輪#3	22.5	20.7	92.000%	 	
水力(Hydro)		天輪#4	22.5	20.4	90.667%	 	
水力(Hydro)		天輪#5	105.0	99.4	94.667%	 	
水力(Hydro)		馬鞍#1	66.7	59.5	89.152%	 	
水力(Hydro)		馬鞍#2	66.7	59.6	89.302%	 	
水力(Hydro)		卓蘭#1	40.0	21.4	53.500%	 	
水力(Hydro)		卓蘭#2	40.0	0.0	0.000%	 	
水力(Hydro)		萬大#1	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#2	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	19.2	97.462%	 	
水力(Hydro)		松林#1&2	20.9	15.6	74.641%	 	
水力(Hydro)		大觀一#1	22.0	5.4	24.545%	 	
水力(Hydro)		大觀一#2	22.0	5.8	26.364%	 	
水力(Hydro)		大觀一#3	22.0	4.6	20.909%	 	
水力(Hydro)		大觀一#4	22.0	4.8	21.818%	 	
水力(Hydro)		大觀一#5	22.0	5.2	23.636%	 	
水力(Hydro)		鉅工#1	21.8	9.8	45.057%	 	
水力(Hydro)		鉅工#2	21.8	4.1	18.851%	 	
水力(Hydro)		水里#1	12.8	2.6	20.392%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	0.0	0.000%	 	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	 	
水力(Hydro)		碧海	61.2	4.9	8.007%	 	
水力(Hydro)		烏來&桂山&粗坑	40.5	8.1	20.000%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	17.9	32.784%	 	
水力(Hydro)		翡翠#1	70.0	70.7	101.000%	 	
水力(Hydro)		石門#1	45.0	0.0	0.000%	 	
水力(Hydro)		石門#2	45.0	46.4	103.111%	 	
水力(Hydro)		曾文#1	50.0	49.2	98.400%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	6.3	37.725%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	8.2	36.500%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	1.0	50.505%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.2	20.000%	 	
水力(Hydro)		小計	2111.4(3.826%)	1001.1(2.566%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	0.6	2.160%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	3.0	8.571%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	2.5	10.870%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	11.6	13.457%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	2.4	5.217%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	2.5	8.929%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	5.0	6.864%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	1.8	4.286%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	6.2	11.232%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	0.8	1.656%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	3.9	7.927%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	6.0	23.810%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	9.0	5.045%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	0.0	0.000%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	3.8	2.969%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	27.9	7.420%	 	
風力(Wind)	離岸風力購電(註13)	允湖(註10)	-	9.2	-	 	
風力(Wind)	離岸風力購電(註13)	允西(註10)	-	12.9	-	 	
風力(Wind)	離岸風力購電(註13)	沃一風(註10)	-	86.2	-	 	
風力(Wind)	離岸風力購電(註13)	沃二風(註10)	-	17.4	-	 	
風力(Wind)	離岸風力購電(註13)	芳一風(註10)	-	13.2	-	 	
風力(Wind)	離岸風力購電(註13)	芳二風(註10)	-	33.0	-	 	
風力(Wind)	離岸風力購電(註13)	中能風(註10)	-	9.2	-	 	
風力(Wind)		小計	1408.4(2.552%)	268.1(0.687%)			
太陽能(Solar)	太陽能台電自有(註13)	彰濱光	100.0	28.420	28.420%	 	
太陽能(Solar)	太陽能台電自有(註13)	南鹽光	150.0	25.540	17.027%	 	
太陽能(Solar)	太陽能台電自有(註13)	其它台電自有	24.3	1.910	7.860%	 	
太陽能(Solar)	太陽能購電(註13)	崙尾光	-	62.160	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天衝光	-	60.480	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天篷光	80.0	11.760	14.704%	 	
太陽能(Solar)	太陽能購電(註13)	寶興光(註10)	-	21.280	-	 	
太陽能(Solar)	太陽能購電(註13)	聯華光(註10)	-	49.440	-	 	
太陽能(Solar)	太陽能購電(註13)	向陽光(註10)	-	70.053	-	 	
太陽能(Solar)	太陽能購電(註13)	星崴光(註10)	-	24.360	-	 	
太陽能(Solar)	太陽能購電(註13)	碩力光(註10)	-	89.488	-	 	
太陽能(Solar)	太陽能購電(註13)	天英光(註10)	-	24.640	-	 	
太陽能(Solar)	太陽能購電(註13)	志光光(註10)	-	41.440	-	 	
太陽能(Solar)	太陽能購電(註13)	永堯光(註10)	-	14.056	-	 	
太陽能(Solar)	太陽能購電(註13)	新和光(註10)	-	18.480	-	 	
太陽能(Solar)	太陽能購電(註13)	生利光(註10)	-	3.360	-	 	
太陽能(Solar)	太陽能購電(註13)	廷和光(註10)	-	14.840	-	 	
太陽能(Solar)	太陽能購電(註13)	星股光(註10)	-	12.320	-	 	
太陽能(Solar)	太陽能購電(註13)	其它購電太陽能	12540.4	2263.508	18.050%	 	
太陽能(Solar)		小計	12894.6(23.364%)	2837.5(7.274%)			
其它再生能源(Other Renewable Energy)		台電自有地熱	0.8	0.3	35.714%	 	
其它再生能源(Other Renewable Energy)		購電地熱	6.4	1.8	27.911%	 	
其它再生能源(Other Renewable Energy)		生質能(Biofuel)	38.2	26.7	69.895%	 	
其它再生能源(Other Renewable Energy)		小計	45.5(0.082%)	28.8(0.074%)			
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#1	250.0	228.9	91.560%	 	
