能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.441%)	937.0(2.495%)			
燃煤(Coal)		林口#1	800.0	747.5	93.438%	 	
燃煤(Coal)		林口#2	800.0	756.9	94.613%	 	
燃煤(Coal)		林口#3	800.0	755.5	94.438%	 	
燃煤(Coal)		台中#1	550.0	399.5	72.636%	環保限制	
燃煤(Coal)		台中#2	550.0	408.1	74.200%	環保限制	
燃煤(Coal)		台中#3	550.0	419.3	76.236%	環保限制	
燃煤(Coal)		台中#4	550.0	404.3	73.509%	環保限制	
燃煤(Coal)		台中#5	550.0	446.6	81.200%	環保限制	
燃煤(Coal)		台中#6	550.0	530.3	96.418%	環保限制	
燃煤(Coal)		台中#7	550.0	445.9	81.073%	環保限制	
燃煤(Coal)		台中#8	550.0	415.5	75.545%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	458.5	83.364%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	420.5	76.455%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	506.3	92.055%	環保限制	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.179%)	8633.5(22.986%)			
汽電共生(Co-Gen)		汽電共生	631.4	1541.8	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1541.8(4.105%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	567.9	87.565%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	588.0	90.664%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	409.1	68.183%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	565.6	94.267%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	572.8	95.467%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2703.4(7.198%)			
燃氣(LNG)		大潭CC#1	742.7	583.1	78.511%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	611.3	82.308%	 	
燃氣(LNG)		大潭CC#3	724.7	664.4	91.679%	 	
燃氣(LNG)		大潭CC#4	724.7	642.0	88.588%	 	
燃氣(LNG)		大潭CC#5	724.7	672.8	92.838%	 	
燃氣(LNG)		大潭CC#6	724.7	673.6	92.949%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1051.5	-	 	
