能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.449%)	933.5(3.436%)			
燃煤(Coal)		林口#1	800.0	751.4	93.925%	 	
燃煤(Coal)		林口#2	800.0	762.0	95.250%	 	
燃煤(Coal)		林口#3	800.0	759.7	94.963%	 	
燃煤(Coal)		台中#1	550.0	339.5	61.727%	環保限制	
燃煤(Coal)		台中#2	550.0	334.9	60.891%	環保限制	
燃煤(Coal)		台中#3	550.0	336.3	61.145%	環保限制	
燃煤(Coal)		台中#4	550.0	331.6	60.291%	環保限制	
燃煤(Coal)		台中#5	550.0	519.8	94.509%	測試運轉 	
燃煤(Coal)		台中#6	550.0	337.6	61.382%	環保限制	
燃煤(Coal)		台中#7	550.0	355.9	64.709%	環保限制	
燃煤(Coal)		台中#8	550.0	362.6	65.927%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	360.6	65.564%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	256.6	46.655%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	267.7	48.673%	環保限制	
燃煤(Coal)		大林#1	800.0	755.5	94.438%	 	
燃煤(Coal)		大林#2	800.0	757.0	94.625%	 	
燃煤(Coal)		小計	10600.0(19.220%)	7588.7(27.928%)			
汽電共生(Co-Gen)		汽電共生	631.4	812.0	-	 	
汽電共生(Co-Gen)		小計	631.4(1.145%)	812.0(2.988%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	586.3	90.402%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	603.9	93.115%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	275.2	45.867%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	526.6	87.767%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.9	95.317%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.616%)	2563.9(9.436%)			
燃氣(LNG)		大潭CC#1	742.7	607.4	81.783%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	662.9	89.255%	 	
燃氣(LNG)		大潭CC#3	724.7	616.6	85.083%	 	
燃氣(LNG)		大潭CC#4	724.7	610.4	84.228%	 	
燃氣(LNG)		大潭CC#5	724.7	619.2	85.442%	 	
燃氣(LNG)		大潭CC#6	724.7	635.0	87.622%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1058.5	-	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	859.6	96.303%	 	
燃氣(LNG)		通霄CC#2	892.6	873.5	97.860%	 	
燃氣(LNG)		通霄CC#3	892.6	876.2	98.163%	 	
燃氣(LNG)		通霄CC#4	386.0	299.8	77.668%	運轉限制	
燃氣(LNG)		通霄CC#5	386.0	329.4	85.337%	 	
燃氣(LNG)		通霄CC#6	321.2	282.9	88.076%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	338.4	76.012%	 	
燃氣(LNG)		興達CC#2	445.2	404.5	90.860%	 	
燃氣(LNG)		興達CC#3	445.2	392.4	88.142%	 	
燃氣(LNG)		興達CC#4	445.2	448.8	100.811%	 	
燃氣(LNG)		興達CC#5	445.2	431.9	97.015%	 	
燃氣(LNG)		南部CC#1	288.8	242.9	84.107%	 	
燃氣(LNG)		南部CC#2	288.8	231.2	80.055%	 	
燃氣(LNG)		南部CC#3	288.8	256.1	88.677%	 	
燃氣(LNG)		南部CC#4	251.4	228.3	90.811%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.1	40.745%	 	
燃氣(LNG)		小計	12829.8(23.263%)	11530.0(42.434%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	405.0	90.000%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	0.0	0.000%	合約限制	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	0.0	0.000%	合約限制	
