能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	673.0	70.768%	燃料限制	
核能(Nuclear)		核三#2	951.0	939.2	98.759%	 	
核能(Nuclear)		小計	1902.0(3.449%)	1612.2(5.192%)			
燃煤(Coal)		林口#1	800.0	751.2	93.900%	 	
燃煤(Coal)		林口#2	800.0	761.6	95.200%	 	
燃煤(Coal)		林口#3	800.0	760.2	95.025%	 	
燃煤(Coal)		台中#1	550.0	445.3	80.964%	環保限制	
燃煤(Coal)		台中#2	550.0	411.6	74.836%	運轉限制	
燃煤(Coal)		台中#3	550.0	382.4	69.527%	環保限制	
燃煤(Coal)		台中#4	550.0	417.5	75.909%	環保限制	
燃煤(Coal)		台中#5	550.0	402.5	73.182%	環保限制	
燃煤(Coal)		台中#6	550.0	531.8	96.691%	測試運轉 	
燃煤(Coal)		台中#7	550.0	399.7	72.673%	環保限制	
燃煤(Coal)		台中#8	550.0	407.4	74.073%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	444.0	80.727%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	313.5	57.000%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	331.5	60.273%	環保限制	
燃煤(Coal)		大林#1	800.0	579.6	72.450%	 	
燃煤(Coal)		大林#2	800.0	763.4	95.425%	 	
燃煤(Coal)		小計	10600.0(19.224%)	8103.2(26.093%)			
汽電共生(Co-Gen)		汽電共生	631.4	465.5	-	 	
汽電共生(Co-Gen)		小計	631.4(1.145%)	465.5(1.499%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	553.7	85.375%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	611.4	94.272%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	282.0	47.000%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	503.1	83.850%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.0	95.000%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.617%)	2520.2(8.115%)			
燃氣(LNG)		大潭CC#1	742.7	598.7	80.611%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	634.7	85.458%	 	
燃氣(LNG)		大潭CC#3	724.7	571.1	78.805%	 	
燃氣(LNG)		大潭CC#4	724.7	566.1	78.115%	 	
燃氣(LNG)		大潭CC#5	724.7	556.3	76.763%	 	
燃氣(LNG)		大潭CC#6	724.7	545.2	75.231%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	0.0	-	檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	377.0	42.236%	部分檢修	
燃氣(LNG)		通霄CC#2	892.6	846.9	94.880%	 	
燃氣(LNG)		通霄CC#3	892.6	848.8	95.093%	 	
燃氣(LNG)		通霄CC#4	386.0	304.3	78.834%	運轉限制	
燃氣(LNG)		通霄CC#5	386.0	330.2	85.544%	 	
燃氣(LNG)		通霄CC#6	321.2	304.4	94.770%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	330.2	74.171%	 	
燃氣(LNG)		興達CC#2	445.2	403.3	90.591%	 	
燃氣(LNG)		興達CC#3	445.2	396.3	89.018%	 	
燃氣(LNG)		興達CC#4	445.2	394.5	88.614%	 	
燃氣(LNG)		興達CC#5	445.2	422.3	94.858%	 	
燃氣(LNG)		南部CC#1	288.8	196.4	68.006%	 	
燃氣(LNG)		南部CC#2	288.8	202.2	70.014%	 	
燃氣(LNG)		南部CC#3	288.8	204.3	70.741%	 	
燃氣(LNG)		南部CC#4	251.4	234.9	93.437%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	227.1	41.291%	 	
燃氣(LNG)		小計	12829.8(23.268%)	9495.2(30.576%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	447.3	99.400%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	303.2	48.127%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	438.4	91.333%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	0.0	0.000%	配合綠電先行	
