能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	673.0	70.768%	燃料限制	
核能(Nuclear)		核三#2	951.0	940.4	98.885%	 	
核能(Nuclear)		小計	1902.0(3.449%)	1613.4(5.195%)			
燃煤(Coal)		林口#1	800.0	753.5	94.188%	 	
燃煤(Coal)		林口#2	800.0	761.0	95.125%	 	
燃煤(Coal)		林口#3	800.0	758.9	94.863%	 	
燃煤(Coal)		台中#1	550.0	452.0	82.182%	環保限制	
燃煤(Coal)		台中#2	550.0	416.4	75.709%	運轉限制	
燃煤(Coal)		台中#3	550.0	390.0	70.909%	環保限制	
燃煤(Coal)		台中#4	550.0	411.7	74.855%	環保限制	
燃煤(Coal)		台中#5	550.0	411.8	74.873%	環保限制	
燃煤(Coal)		台中#6	550.0	532.5	96.818%	測試運轉 	
燃煤(Coal)		台中#7	550.0	406.0	73.818%	環保限制	
燃煤(Coal)		台中#8	550.0	416.5	75.727%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	449.8	81.782%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	326.6	59.382%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	343.1	62.382%	環保限制	
燃煤(Coal)		大林#1	800.0	658.1	82.262%	 	
燃煤(Coal)		大林#2	800.0	757.9	94.738%	 	
燃煤(Coal)		小計	10600.0(19.224%)	8245.8(26.553%)			
汽電共生(Co-Gen)		汽電共生	631.4	443.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.145%)	443.7(1.429%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	555.9	85.714%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	608.9	93.886%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	281.7	46.950%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	521.1	86.850%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	569.3	94.883%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.617%)	2536.9(8.169%)			
燃氣(LNG)		大潭CC#1	742.7	607.2	81.756%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	620.3	83.520%	 	
燃氣(LNG)		大潭CC#3	724.7	561.0	77.411%	 	
燃氣(LNG)		大潭CC#4	724.7	566.2	78.129%	 	
燃氣(LNG)		大潭CC#5	724.7	557.2	76.887%	 	
燃氣(LNG)		大潭CC#6	724.7	546.2	75.369%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	0.0	-	檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	376.5	42.180%	部分檢修	
燃氣(LNG)		通霄CC#2	892.6	738.5	82.736%	 	
燃氣(LNG)		通霄CC#3	892.6	749.4	83.957%	 	
燃氣(LNG)		通霄CC#4	386.0	305.5	79.145%	運轉限制	
燃氣(LNG)		通霄CC#5	386.0	330.5	85.622%	 	
燃氣(LNG)		通霄CC#6	321.2	261.2	81.320%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	337.2	75.743%	 	
燃氣(LNG)		興達CC#2	445.2	404.9	90.950%	 	
燃氣(LNG)		興達CC#3	445.2	387.9	87.131%	 	
燃氣(LNG)		興達CC#4	445.2	455.1	102.226%	 	
燃氣(LNG)		興達CC#5	445.2	423.7	95.173%	 	
燃氣(LNG)		南部CC#1	288.8	198.9	68.871%	 	
燃氣(LNG)		南部CC#2	288.8	194.2	67.244%	 	
燃氣(LNG)		南部CC#3	288.8	200.6	69.460%	 	
燃氣(LNG)		南部CC#4	251.4	235.7	93.755%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	226.4	41.164%	 	
燃氣(LNG)		小計	12829.8(23.268%)	9284.3(29.897%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	353.8	78.622%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	435.1	69.063%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	390.6	81.375%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	76.7	15.133%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	472.4	92.627%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	79.0	15.586%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	0.0	0.000%	部分檢修	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	934.7	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.533%)	2742.3(8.831%)			
燃油(Oil)		協和#3	500.0	135.1	27.020%	 	
燃油(Oil)		協和#4	500.0	136.6	27.320%	 	
燃油(Oil)		澎湖尖山(註4)	129.8	29.2	22.496%	 	
燃油(Oil)		小計	1129.8(2.049%)	300.9(0.969%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	41.4	36.543%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	10.4	36.313%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.839%)	51.8(0.167%)			
水力(Hydro)		德基#1	78.0	78.7	100.897%	 	
水力(Hydro)		德基#2	78.0	79.1	101.410%	 	
水力(Hydro)		德基#3	78.0	78.1	100.128%	 	
水力(Hydro)		青山#1	92.0	93.2	101.304%	 	
水力(Hydro)		青山#2	92.0	92.7	100.761%	 	
水力(Hydro)		青山#3	92.0	92.9	100.978%	 	
水力(Hydro)		青山#4	92.0	93.5	101.630%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#2	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#4	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	水力排砂	
