能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	710.5	74.711%	燃料限制	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.454%)	1646.3(4.445%)			
燃煤(Coal)		林口#1	800.0	756.0	94.500%	 	
燃煤(Coal)		林口#2	800.0	763.9	95.488%	 	
燃煤(Coal)		林口#3	800.0	759.8	94.975%	 	
燃煤(Coal)		台中#1	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#2	550.0	379.4	68.982%	環保限制	
燃煤(Coal)		台中#3	550.0	402.4	73.164%	環保限制	
燃煤(Coal)		台中#4	550.0	396.0	72.000%	環保限制	
燃煤(Coal)		台中#5	550.0	540.9	98.345%	測試運轉 	
燃煤(Coal)		台中#6	550.0	399.6	72.655%	環保限制	
燃煤(Coal)		台中#7	550.0	395.0	71.818%	環保限制	
燃煤(Coal)		台中#8	550.0	404.0	73.455%	環保限制	
燃煤(Coal)		台中#9	550.0	396.6	72.109%	環保限制	
燃煤(Coal)		台中#10	550.0	408.5	74.273%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	358.2	65.127%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	521.7	94.855%	環保限制	
燃煤(Coal)		大林#1	800.0	758.6	94.825%	 	
燃煤(Coal)		大林#2	800.0	758.6	94.825%	 	
燃煤(Coal)		小計	10600.0(19.247%)	8399.2(22.679%)			
汽電共生(Co-Gen)		汽電共生	631.4	1427.0	-	 	
汽電共生(Co-Gen)		小計	631.4(1.146%)	1427.0(3.853%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	602.4	92.884%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	608.6	93.840%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	159.4	26.567%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	520.4	86.733%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.5	95.250%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.624%)	2462.3(6.649%)			
燃氣(LNG)		大潭CC#1	742.7	620.0	83.479%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	660.6	88.946%	 	
燃氣(LNG)		大潭CC#3	724.7	601.4	82.986%	 	
燃氣(LNG)		大潭CC#4	724.7	578.2	79.785%	 	
燃氣(LNG)		大潭CC#5	724.7	551.4	76.087%	 	
燃氣(LNG)		大潭CC#6	724.7	546.3	75.383%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	508.3	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	841.1	94.230%	 	
燃氣(LNG)		通霄CC#2	892.6	858.0	96.124%	 	
燃氣(LNG)		通霄CC#3	892.6	861.6	96.527%	 	
燃氣(LNG)		通霄CC#4	386.0	303.6	78.653%	 	
燃氣(LNG)		通霄CC#5	386.0	321.5	83.290%	 	
燃氣(LNG)		通霄CC#6	321.2	304.9	94.925%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	部分故障	
燃氣(LNG)		興達CC#1	445.2	332.8	74.755%	 	
燃氣(LNG)		興達CC#2	445.2	406.5	91.309%	 	
燃氣(LNG)		興達CC#3	445.2	394.3	88.569%	 	
燃氣(LNG)		興達CC#4	445.2	335.1	75.271%	 	
燃氣(LNG)		興達CC#5	445.2	431.1	96.835%	 	
燃氣(LNG)		南部CC#1	288.8	237.9	82.375%	 	
燃氣(LNG)		南部CC#2	288.8	195.4	67.659%	 	
燃氣(LNG)		南部CC#3	288.8	98.4	34.072%	部分檢修	
燃氣(LNG)		南部CC#4	251.4	167.0	66.428%	 	
燃氣(LNG)		大林#5	-	0.0	-	 	
燃氣(LNG)		大林#6	550.0	223.3	40.600%	 	
燃氣(LNG)		小計	12829.8(23.296%)	10378.7(28.024%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	402.5	89.444%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	443.2	98.489%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	448.5	71.190%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	337.4	70.292%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	463.9	91.525%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	452.0	87.597%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	503.4	98.706%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	479.2	94.544%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	479.7	94.642%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	279.9	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.545%)	4289.7(11.583%)			
燃油(Oil)		協和#3	500.0	141.5	28.300%	環保限制	
燃油(Oil)		協和#4	500.0	139.0	27.800%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	26.5	20.416%	 	
燃油(Oil)		小計	1129.8(2.051%)	307.0(0.829%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	43.5	38.396%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	10.0	34.916%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.840%)	53.5(0.144%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	0.0	0.000%	 	
水力(Hydro)		青山#1	92.0	0.0	0.000%	 	
水力(Hydro)		青山#2	92.0	7.2	7.826%	 	
水力(Hydro)		青山#3	92.0	0.0	0.000%	 	
水力(Hydro)		青山#4	92.0	0.0	0.000%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#4	54.4	19.8	36.364%	 	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	 	
水力(Hydro)		天輪#2	22.5	10.9	48.444%	 	
水力(Hydro)		天輪#3	22.5	0.0	0.000%	 	
水力(Hydro)		天輪#4	22.5	11.2	49.778%	 	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	 	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	 	
水力(Hydro)		馬鞍#2	66.7	14.5	21.726%	 	
水力(Hydro)		卓蘭#1	40.0	0.0	0.000%	 	
水力(Hydro)		卓蘭#2	40.0	17.8	44.500%	 	
水力(Hydro)		萬大#1	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#2	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	0.0	0.000%	 	
水力(Hydro)		松林#1&2	20.9	1.4	6.797%	 	
水力(Hydro)		大觀一#1	22.0	4.0	18.182%	 	
水力(Hydro)		大觀一#2	22.0	4.1	18.636%	 	
水力(Hydro)		大觀一#3	22.0	4.0	18.182%	 	
水力(Hydro)		大觀一#4	22.0	2.8	12.727%	 	
水力(Hydro)		大觀一#5	22.0	2.4	10.909%	 	
水力(Hydro)		鉅工#1	21.8	1.3	5.977%	 	
水力(Hydro)		鉅工#2	21.8	0.0	0.000%	 	
水力(Hydro)		水里#1	12.8	2.2	17.255%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	0.0	0.000%	 	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	 	
水力(Hydro)		碧海	61.2	5.0	8.170%	 	
水力(Hydro)		烏來&桂山&粗坑	40.5	9.6	23.704%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	22.5	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	20.0	36.630%	 	
水力(Hydro)		翡翠#1	70.0	0.0	0.000%	 	
水力(Hydro)		石門#1	45.0	0.0	0.000%	 	
水力(Hydro)		石門#2	45.0	0.0	0.000%	 	
水力(Hydro)		曾文#1	50.0	50.3	100.600%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	7.8	46.707%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	13.9	61.871%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	1.0	50.505%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.4	40.000%	 	
水力(Hydro)		小計	2109.7(3.831%)	238.4(0.644%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	2.8	9.333%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	0.5	1.429%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	0.1	0.435%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	0.6	0.696%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	0.0	0.000%	檢修	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	5.7	7.825%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	0.8	1.905%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	0.6	1.087%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	1.8	3.727%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	1.7	2.240%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	1.6	3.252%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	0.7	2.778%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	3.5	1.962%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	0.0	0.000%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	6.7	5.234%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	6.5	1.729%	 	
風力(Wind)	離岸風力購電(註13)	允湖(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	允西(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	沃一風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	沃二風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	芳一風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	芳二風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	中能風(註10)	-	0.6	-	 	
風力(Wind)		小計	1408.4(2.557%)	34.2(0.092%)			
太陽能(Solar)	太陽能台電自有(註13)	彰濱光	100.0	66.850	66.851%	 	
太陽能(Solar)	太陽能台電自有(註13)	南鹽光	150.0	88.518	59.012%	 	
太陽能(Solar)	太陽能台電自有(註13)	其它台電自有	24.3	6.976	28.708%	 	
太陽能(Solar)	太陽能購電(註13)	崙尾光	-	163.520	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天衝光	-	126.560	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天篷光	80.0	28.280	35.359%	 	
太陽能(Solar)	太陽能購電(註13)	寶興光(註10)	-	38.360	-	 	
太陽能(Solar)	太陽能購電(註13)	聯華光(註10)	-	130.272	-	 	
太陽能(Solar)	太陽能購電(註13)	向陽光(註10)	-	101.964	-	 	
太陽能(Solar)	太陽能購電(註13)	星崴光(註10)	-	53.760	-	 	
太陽能(Solar)	太陽能購電(註13)	碩力光(註10)	-	184.280	-	 	
太陽能(Solar)	太陽能購電(註13)	天英光(註10)	-	57.120	-	 	
太陽能(Solar)	太陽能購電(註13)	志光光(註10)	-	34.440	-	 	
太陽能(Solar)	太陽能購電(註13)	新和光(註10)	-	49.560	-	 	
太陽能(Solar)	太陽能購電(註13)	生利光(註10)	-	16.520	-	 	
太陽能(Solar)	太陽能購電(註13)	廷和光(註10)	-	34.440	-	 	
太陽能(Solar)	太陽能購電(註13)	星股光(註10)	-	28.000	-	 	
太陽能(Solar)	太陽能購電(註13)	其它購電太陽能	12424.8	6121.852	49.271%	 	
太陽能(Solar)		小計	12779.0(23.204%)	7331.3(19.796%)			
其它再生能源(Other Renewable Energy)		台電自有地熱	0.8	0.3	35.714%	 	
其它再生能源(Other Renewable Energy)		購電地熱	6.4	1.5	23.259%	 	
其它再生能源(Other Renewable Energy)		生質能(Biofuel)	38.2	13.1	34.293%	 	
其它再生能源(Other Renewable Energy)		小計	45.5(0.083%)	14.9(0.040%)			
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#1	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#2	250.0	0.0	0.000%	 	
