能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	934.7	98.286%	 	
核能(Nuclear)		小計	1902.0(3.362%)	934.7(3.657%)			
燃煤(Coal)		林口#1	800.0	749.7	93.713%	 	
燃煤(Coal)		林口#2	800.0	760.7	95.088%	 	
燃煤(Coal)		林口#3	800.0	757.7	94.713%	 	
燃煤(Coal)		台中#1	550.0	307.0	55.818%	環保限制	
燃煤(Coal)		台中#2	550.0	316.5	57.545%	環保限制	
燃煤(Coal)		台中#3	550.0	334.3	60.782%	環保限制	
燃煤(Coal)		台中#4	550.0	325.3	59.145%	環保限制	
燃煤(Coal)		台中#5	550.0	525.8	95.600%	測試運轉 	
燃煤(Coal)		台中#6	550.0	533.3	96.964%	測試運轉 	
燃煤(Coal)		台中#7	550.0	335.6	61.018%	環保限制	
燃煤(Coal)		台中#8	550.0	337.9	61.436%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	334.1	60.745%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	317.4	57.709%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	328.5	59.727%	環保限制	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	757.0	94.625%	 	
燃煤(Coal)		小計	10600.0(18.737%)	7777.8(30.428%)			
汽電共生(Co-Gen)		汽電共生	631.4	959.1	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	959.1(3.752%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	334.8	51.623%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	534.3	80.955%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	281.3	46.883%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	565.5	94.250%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	572.5	95.417%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2288.4(8.953%)			
燃氣(LNG)		大潭CC#1	742.7	632.8	85.203%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	694.1	93.456%	 	
燃氣(LNG)		大潭CC#3	724.7	666.0	91.900%	 	
燃氣(LNG)		大潭CC#4	724.7	251.5	34.700%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	682.7	94.205%	 	
燃氣(LNG)		大潭CC#6	724.7	668.7	92.273%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1054.9	93.886%	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	853.3	95.597%	 	
燃氣(LNG)		通霄CC#2	892.6	870.7	97.546%	 	
燃氣(LNG)		通霄CC#3	892.6	869.3	97.390%	 	
燃氣(LNG)		通霄CC#4	386.0	311.1	80.596%	 	
燃氣(LNG)		通霄CC#5	386.0	334.0	86.528%	 	
燃氣(LNG)		通霄CC#6	321.2	307.8	95.828%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	343.3	77.113%	 	
