能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	934.7	98.286%	 	
核能(Nuclear)		小計	1902.0(3.362%)	934.7(3.667%)			
燃煤(Coal)		林口#1	800.0	751.1	93.887%	 	
燃煤(Coal)		林口#2	800.0	761.0	95.125%	 	
燃煤(Coal)		林口#3	800.0	757.7	94.713%	 	
燃煤(Coal)		台中#1	550.0	284.2	51.673%	環保限制	
燃煤(Coal)		台中#2	550.0	274.2	49.855%	環保限制	
燃煤(Coal)		台中#3	550.0	285.2	51.855%	環保限制	
燃煤(Coal)		台中#4	550.0	282.3	51.327%	環保限制	
燃煤(Coal)		台中#5	550.0	527.2	95.855%	測試運轉 	
燃煤(Coal)		台中#6	550.0	535.8	97.418%	測試運轉 	
燃煤(Coal)		台中#7	550.0	335.6	61.018%	環保限制	
燃煤(Coal)		台中#8	550.0	287.6	52.291%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	330.5	60.091%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	328.9	59.800%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	332.3	60.418%	環保限制	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	758.6	94.825%	 	
燃煤(Coal)		小計	10600.0(18.737%)	7589.2(29.772%)			
汽電共生(Co-Gen)		汽電共生	631.4	985.3	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	985.3(3.865%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	490.2	75.584%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	548.8	83.152%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	281.2	46.867%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	562.9	93.817%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.5	95.083%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2453.6(9.625%)			
燃氣(LNG)		大潭CC#1	742.7	632.8	85.203%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	694.8	93.551%	 	
燃氣(LNG)		大潭CC#3	724.7	667.5	92.107%	 	
燃氣(LNG)		大潭CC#4	724.7	251.5	34.700%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	679.1	93.708%	 	
燃氣(LNG)		大潭CC#6	724.7	669.7	92.411%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1056.7	94.046%	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	857.1	96.023%	 	
燃氣(LNG)		通霄CC#2	892.6	874.1	97.927%	 	
燃氣(LNG)		通霄CC#3	892.6	874.3	97.950%	 	
燃氣(LNG)		通霄CC#4	386.0	310.7	80.492%	運轉限制	
燃氣(LNG)		通霄CC#5	386.0	333.3	86.347%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	308.3	95.984%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	部分檢修	
