能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	711.7	74.837%	燃料限制	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.454%)	1645.2(4.817%)			
燃煤(Coal)		林口#1	800.0	745.8	93.225%	 	
燃煤(Coal)		林口#2	800.0	760.0	95.000%	 	
燃煤(Coal)		林口#3	800.0	756.5	94.562%	 	
燃煤(Coal)		台中#1	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#2	550.0	516.5	93.909%	 	
燃煤(Coal)		台中#3	550.0	521.4	94.800%	 	
燃煤(Coal)		台中#4	550.0	514.7	93.582%	環保測試 	
燃煤(Coal)		台中#5	550.0	526.3	95.691%	測試運轉 	
燃煤(Coal)		台中#6	550.0	534.4	97.164%	環保測試 	
燃煤(Coal)		台中#7	550.0	528.8	96.145%	 	
燃煤(Coal)		台中#8	550.0	530.8	96.509%	 	
燃煤(Coal)		台中#9	550.0	485.5	88.273%	環保限制	
燃煤(Coal)		台中#10	550.0	467.7	85.036%	環保測試 	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	516.8	93.964%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	518.6	94.291%	環保測試 	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	757.0	94.625%	 	
燃煤(Coal)		小計	10600.0(19.249%)	9437.8(27.633%)			
汽電共生(Co-Gen)		汽電共生	631.4	1595.4	-	 	
汽電共生(Co-Gen)		小計	631.4(1.147%)	1595.4(4.671%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	590.7	91.080%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	603.9	93.115%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	0.0	0.000%	故障	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	565.8	94.300%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	569.8	94.967%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.624%)	2330.2(6.823%)			
燃氣(LNG)		大潭CC#1	742.7	631.7	85.055%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	695.2	93.604%	 	
燃氣(LNG)		大潭CC#3	724.7	657.5	90.727%	 	
燃氣(LNG)		大潭CC#4	724.7	661.5	91.279%	 	
燃氣(LNG)		大潭CC#5	724.7	691.7	95.446%	 	
燃氣(LNG)		大潭CC#6	724.7	688.1	94.950%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	509.4	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	844.3	94.589%	 	
燃氣(LNG)		通霄CC#2	892.6	860.1	96.359%	 	
燃氣(LNG)		通霄CC#3	892.6	873.7	97.883%	 	
燃氣(LNG)		通霄CC#4	386.0	329.0	85.233%	 	
燃氣(LNG)		通霄CC#5	386.0	297.9	77.176%	 	
燃氣(LNG)		通霄CC#6	321.2	217.3	67.653%	 	
燃氣(LNG)		通霄GT#9	180.9	125.2	69.228%	 	
燃氣(LNG)		興達CC#1	445.2	330.6	74.260%	 	
燃氣(LNG)		興達CC#2	445.2	404.3	90.815%	 	
燃氣(LNG)		興達CC#3	445.2	392.2	88.097%	 	
燃氣(LNG)		興達CC#4	445.2	333.8	74.979%	 	
燃氣(LNG)		興達CC#5	445.2	431.0	96.813%	 	
燃氣(LNG)		南部CC#1	288.8	234.8	81.302%	 	
燃氣(LNG)		南部CC#2	288.8	208.0	72.022%	 	
燃氣(LNG)		南部CC#3	288.8	230.2	79.709%	 	
燃氣(LNG)		南部CC#4	251.4	233.2	92.761%	 	
燃氣(LNG)		大林#5	-	0.0	-	 	
燃氣(LNG)		大林#6	550.0	544.5	99.000%	 	
燃氣(LNG)		小計	12829.8(23.298%)	11425.2(33.452%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	453.2	100.711%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	451.2	100.267%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	459.2	72.889%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	458.7	95.563%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	495.5	97.760%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	512.4	99.302%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	688.0	98.286%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	503.1	98.647%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	483.6	95.412%	 	
