能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	940.4	98.885%	 	
核能(Nuclear)		小計	1902.0(3.441%)	940.4(3.349%)			
燃煤(Coal)		林口#1	800.0	752.9	94.113%	 	
燃煤(Coal)		林口#2	800.0	760.1	95.012%	 	
燃煤(Coal)		林口#3	800.0	751.8	93.975%	 	
燃煤(Coal)		台中#1	550.0	321.6	58.473%	環保限制	
燃煤(Coal)		台中#2	550.0	329.8	59.964%	環保限制	
燃煤(Coal)		台中#3	550.0	342.3	62.236%	環保限制	
燃煤(Coal)		台中#4	550.0	325.5	59.182%	環保限制	
燃煤(Coal)		台中#5	550.0	480.6	87.382%	環保檢測	
燃煤(Coal)		台中#6	550.0	534.5	97.182%	測試運轉 	
燃煤(Coal)		台中#7	550.0	382.5	69.545%	環保限制	
燃煤(Coal)		台中#8	550.0	347.2	63.127%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	346.1	62.927%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	330.5	60.091%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	326.2	59.309%	環保限制	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.179%)	7852.0(27.964%)			
汽電共生(Co-Gen)		汽電共生	631.4	1118.3	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1118.3(3.983%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	563.1	86.824%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	585.1	90.217%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	278.3	46.383%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	566.3	94.383%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.7	95.117%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2563.5(9.130%)			
燃氣(LNG)		大潭CC#1	742.7	621.3	83.654%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	666.7	89.767%	 	
燃氣(LNG)		大潭CC#3	724.7	598.6	82.600%	 	
燃氣(LNG)		大潭CC#4	724.7	249.0	34.363%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	502.8	69.380%	 	
燃氣(LNG)		大潭CC#6	724.7	526.4	72.637%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1050.9	-	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	809.7	90.713%	 	
燃氣(LNG)		通霄CC#2	892.6	828.7	92.841%	 	
燃氣(LNG)		通霄CC#3	892.6	832.0	93.211%	 	
燃氣(LNG)		通霄CC#4	386.0	198.2	51.347%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	328.2	85.026%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	253.2	78.829%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	部分檢修	
燃氣(LNG)		興達CC#1	445.2	329.5	74.013%	 	
燃氣(LNG)		興達CC#2	445.2	401.6	90.209%	 	
燃氣(LNG)		興達CC#3	445.2	390.1	87.626%	 	
燃氣(LNG)		興達CC#4	445.2	458.3	102.945%	 	
燃氣(LNG)		興達CC#5	445.2	428.3	96.206%	 	
燃氣(LNG)		南部CC#1	288.8	195.4	67.659%	 	
燃氣(LNG)		南部CC#2	288.8	190.7	66.032%	 	
燃氣(LNG)		南部CC#3	288.8	97.1	33.622%	部分檢修	
燃氣(LNG)		南部CC#4	251.4	228.3	90.811%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.8	40.873%	 	
燃氣(LNG)		小計	12829.8(23.213%)	10409.8(37.073%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	55.7	12.378%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	402.1	89.356%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	0.0	0.000%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	281.3	58.604%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	77.6	15.310%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	511.4	99.109%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	449.1	88.059%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	179.9	35.493%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	439.9	86.790%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	0.0	-	 	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.511%)	2397.0(8.537%)			
燃油(Oil)		協和#3	500.0	139.9	27.980%	環保限制	
燃油(Oil)		協和#4	500.0	135.8	27.160%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	29.9	23.035%	 	
燃油(Oil)		小計	1129.8(2.044%)	305.6(1.088%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	36.9	32.571%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	8.8	30.726%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.837%)	45.7(0.163%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	0.0	0.000%	 	
水力(Hydro)		青山#1	92.0	0.0	0.000%	 	
水力(Hydro)		青山#2	92.0	0.0	0.000%	 	
水力(Hydro)		青山#3	92.0	0.0	0.000%	 	
水力(Hydro)		青山#4	92.0	0.0	0.000%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	25.1	46.097%	 	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#4	54.4	0.0	0.000%	 	
水力(Hydro)		天輪#1	22.5	11.2	49.778%	 	
水力(Hydro)		天輪#2	22.5	0.0	0.000%	 	
水力(Hydro)		天輪#3	22.5	13.2	58.667%	 	
水力(Hydro)		天輪#4	22.5	12.1	53.778%	 	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	 	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	 	
水力(Hydro)		馬鞍#2	66.7	44.6	66.826%	 	
水力(Hydro)		卓蘭#1	40.0	40.4	101.000%	 	
水力(Hydro)		卓蘭#2	40.0	39.9	99.750%	 	
水力(Hydro)		萬大#1	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#2	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	19.2	97.462%	 	
水力(Hydro)		松林#1&2	20.9	9.3	44.498%	 	
水力(Hydro)		大觀一#1	22.0	17.8	80.909%	 	
水力(Hydro)		大觀一#2	22.0	16.9	76.818%	 	
水力(Hydro)		大觀一#3	22.0	16.8	76.364%	 	
水力(Hydro)		大觀一#4	22.0	17.1	77.727%	 	
水力(Hydro)		大觀一#5	22.0	18.2	82.727%	 	
水力(Hydro)		鉅工#1	21.8	20.0	91.954%	 	
水力(Hydro)		鉅工#2	21.8	20.1	92.414%	 	
水力(Hydro)		水里#1	12.8	5.9	46.275%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	0.0	0.000%	 	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	 	
