能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	939.2	98.759%	 	
核能(Nuclear)		小計	1902.0(3.441%)	939.2(2.803%)			
燃煤(Coal)		林口#1	800.0	752.9	94.113%	 	
燃煤(Coal)		林口#2	800.0	763.4	95.425%	 	
燃煤(Coal)		林口#3	800.0	761.9	95.238%	 	
燃煤(Coal)		台中#1	550.0	321.4	58.436%	環保限制	
燃煤(Coal)		台中#2	550.0	320.3	58.236%	環保限制	
燃煤(Coal)		台中#3	550.0	337.4	61.345%	環保限制	
燃煤(Coal)		台中#4	550.0	327.6	59.564%	環保限制	
燃煤(Coal)		台中#5	550.0	515.7	93.764%	環保檢測	
燃煤(Coal)		台中#6	550.0	534.3	97.145%	測試運轉 	
燃煤(Coal)		台中#7	550.0	382.5	69.545%	環保限制	
燃煤(Coal)		台中#8	550.0	348.8	63.418%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	349.3	63.509%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	324.3	58.964%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	326.9	59.436%	環保限制	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.179%)	7883.1(23.528%)			
汽電共生(Co-Gen)		汽電共生	631.4	1508.6	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1508.6(4.503%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	568.5	87.657%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	566.8	87.395%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	281.3	46.883%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	568.2	94.700%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	572.5	95.417%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2557.3(7.633%)			
燃氣(LNG)		大潭CC#1	742.7	630.0	84.826%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	685.8	92.339%	 	
燃氣(LNG)		大潭CC#3	724.7	629.9	86.919%	 	
燃氣(LNG)		大潭CC#4	724.7	249.0	34.363%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	540.3	74.555%	 	
燃氣(LNG)		大潭CC#6	724.7	636.1	87.774%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1049.4	-	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	845.5	94.723%	 	
燃氣(LNG)		通霄CC#2	892.6	861.3	96.493%	 	
燃氣(LNG)		通霄CC#3	892.6	866.0	97.020%	 	
燃氣(LNG)		通霄CC#4	386.0	200.3	51.891%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	330.5	85.622%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	255.4	79.514%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	部分檢修	
燃氣(LNG)		興達CC#1	445.2	330.7	74.283%	 	
燃氣(LNG)		興達CC#2	445.2	403.9	90.725%	 	
燃氣(LNG)		興達CC#3	445.2	391.7	87.985%	 	
燃氣(LNG)		興達CC#4	445.2	379.7	85.289%	 	
燃氣(LNG)		興達CC#5	445.2	432.2	97.082%	 	
燃氣(LNG)		南部CC#1	288.8	208.3	72.126%	 	
燃氣(LNG)		南部CC#2	288.8	206.0	71.330%	 	
燃氣(LNG)		南部CC#3	288.8	101.8	35.249%	部分檢修	
燃氣(LNG)		南部CC#4	251.4	228.3	90.811%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.8	40.873%	 	
燃氣(LNG)		小計	12829.8(23.213%)	10686.9(31.897%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	433.4	96.311%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	406.7	90.378%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	309.1	49.063%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	389.3	81.104%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	492.0	97.069%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	401.9	77.888%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	9.9	1.414%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	375.6	73.647%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	395.4	78.010%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	394.0	77.734%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	0.0	-	 	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.511%)	3607.3(10.766%)			
燃油(Oil)		協和#3	500.0	139.9	27.980%	環保限制	
燃油(Oil)		協和#4	500.0	139.8	27.960%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	30.2	23.267%	 	
燃油(Oil)		小計	1129.8(2.044%)	309.9(0.925%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	41.9	36.984%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	10.1	35.265%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.837%)	52.0(0.155%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	32.6	41.795%	 	
水力(Hydro)		青山#1	92.0	14.6	15.870%	 	
水力(Hydro)		青山#2	92.0	13.9	15.109%	 	
水力(Hydro)		青山#3	92.0	0.0	0.000%	 	
水力(Hydro)		青山#4	92.0	13.6	14.783%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	27.1	49.770%	 	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#4	54.4	0.0	0.000%	 	
水力(Hydro)		天輪#1	22.5	11.3	50.222%	 	
水力(Hydro)		天輪#2	22.5	0.0	0.000%	 	
水力(Hydro)		天輪#3	22.5	13.1	58.222%	 	
水力(Hydro)		天輪#4	22.5	12.1	53.778%	 	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	 	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	 	
水力(Hydro)		馬鞍#2	66.7	46.1	69.074%	 	
水力(Hydro)		卓蘭#1	40.0	40.4	101.000%	 	
水力(Hydro)		卓蘭#2	40.0	39.9	99.750%	 	
水力(Hydro)		萬大#1	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#2	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	19.2	97.462%	 	
水力(Hydro)		松林#1&2	20.9	8.9	42.584%	 	
水力(Hydro)		大觀一#1	22.0	7.2	32.727%	 	
水力(Hydro)		大觀一#2	22.0	7.0	31.818%	 	
水力(Hydro)		大觀一#3	22.0	7.1	32.273%	 	
水力(Hydro)		大觀一#4	22.0	7.2	32.727%	 	
水力(Hydro)		大觀一#5	22.0	6.6	30.000%	 	
水力(Hydro)		鉅工#1	21.8	17.8	81.839%	 	
水力(Hydro)		鉅工#2	21.8	0.0	0.000%	 	
水力(Hydro)		水里#1	12.8	5.4	42.353%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	0.0	0.000%	 	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	 	
水力(Hydro)		碧海	61.2	58.9	96.242%	 	
水力(Hydro)		烏來&桂山&粗坑	40.5	23.2	57.284%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	42.7	78.205%	 	
水力(Hydro)		翡翠#1	70.0	0.0	0.000%	 	
水力(Hydro)		石門#1	45.0	25.9	57.556%	 	
水力(Hydro)		石門#2	45.0	30.0	66.667%	 	
水力(Hydro)		曾文#1	50.0	0.0	0.000%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	14.3	85.629%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	5.1	22.701%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	0.8	40.404%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.5	50.000%	 	
水力(Hydro)		小計	2111.4(3.820%)	591.4(1.765%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	10.4	34.667%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	2.9	8.286%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	3.4	14.783%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	7.2	8.353%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	3.9	8.478%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	2.3	8.214%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	17.8	24.437%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	11.1	26.429%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	2.5	4.529%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	8.9	18.427%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	22.7	29.908%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	8.2	16.667%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	5.9	23.413%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	27.5	15.415%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	29.1	26.648%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	87.1	68.047%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	306.0	81.383%	 	
