能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.368%)	935.8(2.661%)			
燃煤(Coal)		林口#1	800.0	752.3	94.037%	 	
燃煤(Coal)		林口#2	800.0	761.4	95.175%	 	
燃煤(Coal)		林口#3	800.0	758.9	94.863%	 	
燃煤(Coal)		台中#1	550.0	270.7	49.218%	環保限制	
燃煤(Coal)		台中#2	550.0	273.5	49.727%	環保限制	
燃煤(Coal)		台中#3	550.0	281.0	51.091%	環保限制	
燃煤(Coal)		台中#4	550.0	277.5	50.455%	環保限制	
燃煤(Coal)		台中#5	550.0	473.7	86.127%	環保檢測	
燃煤(Coal)		台中#6	550.0	550.5	100.091%	測試運轉 	
燃煤(Coal)		台中#7	550.0	336.4	61.164%	環保限制	
燃煤(Coal)		台中#8	550.0	289.0	52.545%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	294.1	53.473%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	372.8	67.782%	運轉限制	
燃煤(Coal)		興達#4(註12)	550.0	323.9	58.891%	環保限制	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(18.771%)	7536.1(21.429%)			
汽電共生(Co-Gen)		汽電共生	631.4	1621.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.118%)	1621.7(4.611%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	566.7	87.380%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	588.6	89.182%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	283.9	47.317%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	564.5	94.083%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.1	95.183%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.505%)	2574.8(7.322%)			
燃氣(LNG)		大潭CC#1	742.7	635.0	85.499%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	699.4	94.170%	 	
燃氣(LNG)		大潭CC#3	724.7	670.4	92.507%	 	
燃氣(LNG)		大潭CC#4	724.7	251.5	34.700%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	583.6	80.530%	 	
燃氣(LNG)		大潭CC#6	724.7	568.6	78.460%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1045.2	93.022%	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	833.8	93.413%	 	
燃氣(LNG)		通霄CC#2	892.6	854.8	95.765%	 	
燃氣(LNG)		通霄CC#3	892.6	855.3	95.821%	 	
燃氣(LNG)		通霄CC#4	386.0	238.6	61.813%	 	
燃氣(LNG)		通霄CC#5	386.0	328.6	85.130%	 	
