能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.368%)	935.8(3.195%)			
燃煤(Coal)		林口#1	800.0	751.4	93.925%	 	
燃煤(Coal)		林口#2	800.0	757.4	94.675%	 	
燃煤(Coal)		林口#3	800.0	756.6	94.575%	 	
燃煤(Coal)		台中#1	550.0	235.5	42.818%	環保限制	
燃煤(Coal)		台中#2	550.0	247.5	45.000%	環保限制	
燃煤(Coal)		台中#3	550.0	257.7	46.855%	環保限制	
燃煤(Coal)		台中#4	550.0	253.7	46.127%	環保限制	
燃煤(Coal)		台中#5	550.0	410.3	74.600%	環保限制	
燃煤(Coal)		台中#6	550.0	547.6	99.564%	測試運轉 	
燃煤(Coal)		台中#7	550.0	330.9	60.164%	環保限制	
燃煤(Coal)		台中#8	550.0	254.8	46.327%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	291.6	53.018%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	371.3	67.509%	運轉限制	
燃煤(Coal)		興達#4(註12)	550.0	324.6	59.018%	 	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(18.771%)	7311.3(24.959%)			
汽電共生(Co-Gen)		汽電共生	631.4	1159.5	-	 	
汽電共生(Co-Gen)		小計	631.4(1.118%)	1159.5(3.958%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	558.0	86.038%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	576.4	87.333%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	282.5	47.083%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	565.3	94.217%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	572.9	95.483%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.505%)	2555.1(8.722%)			
燃氣(LNG)		大潭CC#1	742.7	636.9	85.755%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	699.1	94.130%	 	
燃氣(LNG)		大潭CC#3	724.7	671.9	92.714%	 	
燃氣(LNG)		大潭CC#4	724.7	251.5	34.700%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	676.2	93.308%	 	
燃氣(LNG)		大潭CC#6	724.7	674.4	93.059%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1052.0	93.628%	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	837.6	93.838%	 	
燃氣(LNG)		通霄CC#2	892.6	855.9	95.888%	 	
燃氣(LNG)		通霄CC#3	892.6	862.7	96.650%	 	
燃氣(LNG)		通霄CC#4	386.0	238.2	61.710%	 	
燃氣(LNG)		通霄CC#5	386.0	328.8	85.181%	 	
