能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	938.1	98.644%	 	
核能(Nuclear)		小計	1902.0(3.448%)	938.1(3.302%)			
燃煤(Coal)		林口#1	800.0	752.9	94.113%	 	
燃煤(Coal)		林口#2	800.0	760.6	95.075%	 	
燃煤(Coal)		林口#3	800.0	756.5	94.562%	 	
燃煤(Coal)		台中#1	550.0	227.8	41.418%	環保限制	
燃煤(Coal)		台中#2	550.0	233.1	42.382%	環保限制	
燃煤(Coal)		台中#3	550.0	243.4	44.255%	環保限制	
燃煤(Coal)		台中#4	550.0	353.7	64.309%	環保檢測	
燃煤(Coal)		台中#5	550.0	525.4	95.527%	測試運轉 	
燃煤(Coal)		台中#6	550.0	238.5	43.364%	環保限制	
燃煤(Coal)		台中#7	550.0	237.9	43.255%	環保限制	
燃煤(Coal)		台中#8	550.0	237.1	43.109%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	295.5	53.727%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	255.8	46.509%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	268.4	48.800%	環保限制	
燃煤(Coal)		大林#1	800.0	371.6	46.450%	運轉限制	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(19.218%)	6519.2(22.946%)			
汽電共生(Co-Gen)		汽電共生	631.4	683.9	-	 	
汽電共生(Co-Gen)		小計	631.4(1.145%)	683.9(2.407%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	584.5	90.124%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	606.6	93.532%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	329.2	54.867%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	425.7	70.950%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	572.5	95.417%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.615%)	2518.5(8.865%)			
燃氣(LNG)		大潭CC#1	742.7	573.0	77.151%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	609.6	82.079%	 	
燃氣(LNG)		大潭CC#3	724.7	559.0	77.135%	 	
燃氣(LNG)		大潭CC#4	724.7	555.0	76.583%	 	
燃氣(LNG)		大潭CC#5	724.7	547.5	75.549%	 	
燃氣(LNG)		大潭CC#6	724.7	543.8	75.038%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1060.0	-	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	852.7	95.530%	 	
燃氣(LNG)		通霄CC#2	892.6	869.0	97.356%	 	
燃氣(LNG)		通霄CC#3	892.6	871.3	97.614%	 	
燃氣(LNG)		通霄CC#4	386.0	239.6	62.073%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	335.6	86.943%	 	
燃氣(LNG)		通霄CC#6	321.2	255.5	79.545%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	334.4	75.114%	 	
燃氣(LNG)		興達CC#2	445.2	404.8	90.927%	 	
燃氣(LNG)		興達CC#3	445.2	393.6	88.412%	 	
燃氣(LNG)		興達CC#4	445.2	335.0	75.249%	 	
燃氣(LNG)		興達CC#5	445.2	432.3	97.105%	 	
燃氣(LNG)		南部CC#1	288.8	196.1	67.902%	 	
燃氣(LNG)		南部CC#2	288.8	200.8	69.529%	 	
燃氣(LNG)		南部CC#3	288.8	200.1	69.287%	 	
燃氣(LNG)		南部CC#4	251.4	228.7	90.971%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.1	40.745%	 	
燃氣(LNG)		小計	12829.8(23.261%)	10821.5(38.089%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	394.2	87.600%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	故障	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	0.0	0.000%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	8.7	1.812%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	444.2	87.638%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	451.7	87.539%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	374.9	73.510%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	398.2	78.563%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	394.2	77.774%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	1070.0	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.530%)	3536.1(12.446%)			
燃油(Oil)		協和#3	500.0	141.5	28.300%	環保限制	
燃油(Oil)		協和#4	500.0	138.2	27.640%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	27.7	21.341%	部分檢修	
燃油(Oil)		小計	1129.8(2.048%)	307.4(1.082%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	37.2	32.836%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	8.5	29.679%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.839%)	45.7(0.161%)			
水力(Hydro)		德基#1	78.0	40.0	51.282%	 	
水力(Hydro)		德基#2	78.0	38.6	49.487%	 	
水力(Hydro)		德基#3	78.0	39.8	51.026%	 	
水力(Hydro)		青山#1	92.0	69.9	75.978%	 	
水力(Hydro)		青山#2	92.0	69.4	75.435%	 	
水力(Hydro)		青山#3	92.0	58.4	63.478%	 	
水力(Hydro)		青山#4	92.0	60.2	65.435%	 	
水力(Hydro)		谷關#1	54.4	43.7	80.257%	 	
水力(Hydro)		谷關#2	54.4	44.6	81.910%	 	
水力(Hydro)		谷關#3	54.4	44.4	81.543%	 	
水力(Hydro)		谷關#4	54.4	44.5	81.726%	 	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#2	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#3	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#4	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#5	105.0	59.7	56.857%	水力排砂	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	水力排砂	
水力(Hydro)		馬鞍#2	66.7	0.0	0.000%	水力排砂	
水力(Hydro)		卓蘭#1	40.0	40.3	100.750%	水力排砂	
水力(Hydro)		卓蘭#2	40.0	39.9	99.750%	水力排砂	
水力(Hydro)		萬大#1	10.4	9.0	86.957%	 	
水力(Hydro)		萬大#2	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	18.9	95.939%	 	
水力(Hydro)		松林#1&2	20.9	17.6	84.211%	 	
水力(Hydro)		大觀一#1	22.0	2.0	9.091%	 	
水力(Hydro)		大觀一#2	22.0	1.8	8.182%	 	
水力(Hydro)		大觀一#3	22.0	1.8	8.182%	 	
水力(Hydro)		大觀一#4	22.0	1.7	7.727%	 	
水力(Hydro)		大觀一#5	22.0	1.8	8.182%	 	
水力(Hydro)		鉅工#1	21.8	7.2	33.103%	 	
水力(Hydro)		鉅工#2	21.8	2.0	9.195%	 	
水力(Hydro)		水里#1	12.8	3.4	26.667%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	0.0	0.000%	電源線限制	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	電源線限制	
水力(Hydro)		碧海	61.2	0.0	0.000%	水力排砂	
水力(Hydro)		烏來&桂山&粗坑	40.5	42.5	104.938%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	18.1	33.117%	 	
水力(Hydro)		翡翠#1	70.0	0.0	0.000%	 	
水力(Hydro)		石門#1	45.0	25.5	56.667%	 	
水力(Hydro)		石門#2	45.0	28.0	62.222%	 	
水力(Hydro)		曾文#1	50.0	49.4	98.800%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	6.3	37.725%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	10.8	48.073%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	0.0	0.000%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.0	0.000%	 	
水力(Hydro)		小計	2111.4(3.828%)	955.3(3.362%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	0.0	0.000%	檢修	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	0.5	2.174%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	2.3	2.668%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	0.9	1.957%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	0.5	1.786%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	0.5	0.686%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	1.7	3.080%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	3.1	4.084%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	1.6	3.252%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	1.8	7.143%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	4.0	2.242%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	3.1	2.839%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	4.4	3.438%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	15.1	4.016%	 	
風力(Wind)	離岸風力購電(註13)	允湖(註10)	-	8.4	-	 	
風力(Wind)	離岸風力購電(註13)	允西(註10)	-	5.0	-	 	
風力(Wind)	離岸風力購電(註13)	沃一風(註10)	-	86.8	-	 	
風力(Wind)	離岸風力購電(註13)	沃二風(註10)	-	44.8	-	 	
風力(Wind)	離岸風力購電(註13)	芳一風(註10)	-	8.7	-	 	
風力(Wind)	離岸風力購電(註13)	芳二風(註10)	-	26.3	-	 	
風力(Wind)	離岸風力購電(註13)	中能風(註10)	-	9.5	-	 	
風力(Wind)		小計	1408.4(2.554%)	229.0(0.806%)			
太陽能(Solar)	太陽能台電自有(註13)	彰濱光	100.0	27.860	27.860%	 	
太陽能(Solar)	太陽能台電自有(註13)	南鹽光	150.0	41.802	27.869%	 	
太陽能(Solar)	太陽能台電自有(註13)	其它台電自有	24.3	2.476	10.189%	 	
太陽能(Solar)	太陽能購電(註13)	崙尾光	-	56.560	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天衝光	-	66.080	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天篷光	80.0	22.120	27.657%	 	
太陽能(Solar)	太陽能購電(註13)	寶興光(註10)	-	16.800	-	 	
太陽能(Solar)	太陽能購電(註13)	聯華光(註10)	-	56.064	-	 	
太陽能(Solar)	太陽能購電(註13)	向陽光(註10)	-	44.874	-	 	
太陽能(Solar)	太陽能購電(註13)	星崴光(註10)	-	22.120	-	 	
太陽能(Solar)	太陽能購電(註13)	碩力光(註10)	-	67.184	-	 	
太陽能(Solar)	太陽能購電(註13)	天英光(註10)	-	37.240	-	 	
太陽能(Solar)	太陽能購電(註13)	志光光(註10)	-	25.200	-	 	
太陽能(Solar)	太陽能購電(註13)	永堯光(註10)	-	13.496	-	 	
太陽能(Solar)	太陽能購電(註13)	新和光(註10)	-	26.880	-	 	
太陽能(Solar)	太陽能購電(註13)	生利光(註10)	-	5.880	-	 	
太陽能(Solar)	太陽能購電(註13)	廷和光(註10)	-	13.440	-	 	
太陽能(Solar)	太陽能購電(註13)	星股光(註10)	-	12.320	-	 	
太陽能(Solar)	太陽能購電(註13)	其它購電太陽能	12540.4	2365.662	18.864%	 	
太陽能(Solar)		小計	12894.6(23.378%)	2924.1(10.292%)			
其它再生能源(Other Renewable Energy)		台電自有地熱	0.8	0.4	47.619%	 	
其它再生能源(Other Renewable Energy)		購電地熱	6.4	2.0	31.013%	 	
其它再生能源(Other Renewable Energy)		生質能(Biofuel)	38.2	23.1	60.471%	 	
其它再生能源(Other Renewable Energy)		小計	45.5(0.082%)	25.5(0.090%)			
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#1	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#2	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#3	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#4	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#1	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#2	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#3	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#4	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#5	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#6	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	電池(Battery)	電池(註16)	184.8	0.0	0.000%	 	
儲能(Energy Storage System)		小計	2786.8(5.053%)	0.0(0.000%)			
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#1	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#2	-	-240.8	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#3	-	-239.8	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#4	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#1	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#2	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#3	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#4	-	-258.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#5	-	-260.7	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#6	-	0.0	-	 	
儲能負載(Energy Storage Load)	電池(Battery)	電池(註16)	-	-94.0	-	 	
