能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	941.5	99.001%	 	
核能(Nuclear)		小計	1902.0(3.448%)	941.5(2.691%)			
燃煤(Coal)		林口#1	800.0	753.3	94.162%	 	
燃煤(Coal)		林口#2	800.0	761.1	95.137%	 	
燃煤(Coal)		林口#3	800.0	758.8	94.850%	 	
燃煤(Coal)		台中#1	550.0	507.2	92.218%	 	
燃煤(Coal)		台中#2	550.0	519.9	94.527%	 	
燃煤(Coal)		台中#3	550.0	516.1	93.836%	 	
燃煤(Coal)		台中#4	550.0	507.8	92.327%	 	
燃煤(Coal)		台中#5	550.0	523.7	95.218%	測試運轉 	
燃煤(Coal)		台中#6	550.0	535.5	97.364%	 	
燃煤(Coal)		台中#7	550.0	531.1	96.564%	 	
燃煤(Coal)		台中#8	550.0	533.8	97.055%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	461.7	83.945%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	514.4	93.527%	 	
燃煤(Coal)		興達#4(註12)	550.0	515.5	93.727%	 	
燃煤(Coal)		大林#1	800.0	762.5	95.312%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(19.218%)	9463.4(27.048%)			
汽電共生(Co-Gen)		汽電共生	631.4	1023.5	-	部分故障	
汽電共生(Co-Gen)		小計	631.4(1.145%)	1023.5(2.925%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	582.3	89.785%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	607.7	93.701%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	523.1	87.183%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	568.3	94.717%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	575.5	95.917%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.615%)	2856.9(8.166%)			
燃氣(LNG)		大潭CC#1	742.7	636.0	85.633%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	693.3	93.349%	 	
燃氣(LNG)		大潭CC#3	724.7	664.9	91.748%	 	
燃氣(LNG)		大潭CC#4	724.7	664.1	91.638%	 	
燃氣(LNG)		大潭CC#5	724.7	695.2	95.929%	 	
燃氣(LNG)		大潭CC#6	724.7	690.9	95.336%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	37.0	-	部分故障	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	852.6	95.519%	 	
燃氣(LNG)		通霄CC#2	892.6	867.4	97.177%	 	
燃氣(LNG)		通霄CC#3	892.6	867.7	97.210%	 	
燃氣(LNG)		通霄CC#4	386.0	222.7	57.694%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	330.7	85.674%	 	
燃氣(LNG)		通霄CC#6	321.2	257.0	80.012%	 	
燃氣(LNG)		通霄GT#9	180.9	167.4	92.562%	 	
燃氣(LNG)		興達CC#1	445.2	450.2	101.125%	 	
燃氣(LNG)		興達CC#2	445.2	405.7	91.130%	 	
燃氣(LNG)		興達CC#3	445.2	400.0	89.849%	 	
燃氣(LNG)		興達CC#4	445.2	333.8	74.979%	 	
燃氣(LNG)		興達CC#5	445.2	433.9	97.464%	 	
燃氣(LNG)		南部CC#1	288.8	196.4	68.006%	 	
燃氣(LNG)		南部CC#2	288.8	210.9	73.026%	 	
燃氣(LNG)		南部CC#3	288.8	249.6	86.427%	 	
燃氣(LNG)		南部CC#4	251.4	229.9	91.448%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	545.3	99.145%	 	
燃氣(LNG)		小計	12829.8(23.261%)	11102.6(31.734%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	448.8	99.733%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	故障	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	460.2	73.048%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	460.4	95.917%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	446.0	87.994%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	453.0	87.791%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	687.0	98.143%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	503.3	98.686%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	486.8	96.043%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	486.7	96.024%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	1073.2	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.530%)	5505.4(15.736%)			
燃油(Oil)		協和#3	500.0	430.5	86.100%	環保限制	
燃油(Oil)		協和#4	500.0	394.2	78.840%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	87.5	67.411%	部分檢修	
燃油(Oil)		小計	1129.8(2.048%)	912.2(2.607%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	52.2	46.076%	 	
