能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.362%)	937.0(2.517%)			
燃煤(Coal)		林口#1	800.0	744.6	93.075%	 	
燃煤(Coal)		林口#2	800.0	758.1	94.762%	 	
燃煤(Coal)		林口#3	800.0	752.1	94.012%	 	
燃煤(Coal)		台中#1	550.0	349.9	63.618%	環保限制	
燃煤(Coal)		台中#2	550.0	425.0	77.273%	環保檢測	
燃煤(Coal)		台中#3	550.0	371.4	67.527%	環保限制	
燃煤(Coal)		台中#4	550.0	373.7	67.945%	環保限制	
燃煤(Coal)		台中#5	550.0	523.6	95.200%	測試運轉 	
燃煤(Coal)		台中#6	550.0	545.6	99.200%	測試運轉 	
燃煤(Coal)		台中#7	550.0	399.7	72.673%	環保限制	
燃煤(Coal)		台中#8	550.0	425.2	77.309%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	390.6	71.018%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	443.6	80.655%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	515.5	93.727%	環保限制	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(18.737%)	8539.0(22.938%)			
汽電共生(Co-Gen)		汽電共生	631.4	1724.0	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	1724.0(4.631%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	600.1	92.529%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	603.0	91.364%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	279.6	46.600%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	564.5	94.083%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.8	95.300%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2619.0(7.035%)			
燃氣(LNG)		大潭CC#1	742.7	637.2	85.795%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	698.4	94.035%	 	
燃氣(LNG)		大潭CC#3	724.7	669.9	92.438%	 	
燃氣(LNG)		大潭CC#4	724.7	0.0	0.000%	歲修	
燃氣(LNG)		大潭CC#5	724.7	668.9	92.300%	 	
燃氣(LNG)		大潭CC#6	724.7	672.3	92.769%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1041.6	92.702%	 	
