能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.362%)	935.8(2.376%)			
燃煤(Coal)		林口#1	800.0	749.9	93.738%	 	
燃煤(Coal)		林口#2	800.0	763.0	95.375%	 	
燃煤(Coal)		林口#3	800.0	756.5	94.562%	 	
燃煤(Coal)		台中#1	550.0	455.8	82.873%	環保限制	
燃煤(Coal)		台中#2	550.0	422.4	76.800%	環保檢測	
燃煤(Coal)		台中#3	550.0	437.3	79.509%	環保限制	
燃煤(Coal)		台中#4	550.0	454.2	82.582%	環保限制	
燃煤(Coal)		台中#5	550.0	526.2	95.673%	測試運轉 	
燃煤(Coal)		台中#6	550.0	539.3	98.055%	測試運轉 	
燃煤(Coal)		台中#7	550.0	467.8	85.055%	環保限制	
燃煤(Coal)		台中#8	550.0	453.0	82.364%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	465.2	84.582%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	515.2	93.673%	 	
燃煤(Coal)		興達#4(註12)	550.0	504.0	91.636%	 	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(18.737%)	9030.2(22.927%)			
汽電共生(Co-Gen)		汽電共生	631.4	1780.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	1780.7(4.521%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	601.0	92.668%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	599.1	90.773%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	299.5	49.917%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	562.7	93.783%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	573.0	95.500%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2635.3(6.691%)			
燃氣(LNG)		大潭CC#1	742.7	635.1	85.512%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	700.8	94.358%	 	
燃氣(LNG)		大潭CC#3	724.7	671.4	92.645%	 	
燃氣(LNG)		大潭CC#4	724.7	0.0	0.000%	歲修	
燃氣(LNG)		大潭CC#5	724.7	674.7	93.101%	 	
燃氣(LNG)		大潭CC#6	724.7	674.0	93.004%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1040.8	92.631%	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	838.4	93.928%	 	
燃氣(LNG)		通霄CC#2	892.6	860.3	96.381%	 	
燃氣(LNG)		通霄CC#3	892.6	862.6	96.639%	 	
燃氣(LNG)		通霄CC#4	386.0	308.8	80.000%	 	
燃氣(LNG)		通霄CC#5	386.0	329.6	85.389%	運轉限制	
