能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.441%)	937.0(2.879%)			
燃煤(Coal)		林口#1	800.0	752.3	94.037%	 	
燃煤(Coal)		林口#2	800.0	762.8	95.350%	 	
燃煤(Coal)		林口#3	800.0	758.3	94.787%	 	
燃煤(Coal)		台中#1	550.0	499.6	90.836%	 	
燃煤(Coal)		台中#2	550.0	525.8	95.600%	 	
燃煤(Coal)		台中#3	550.0	506.6	92.109%	 	
燃煤(Coal)		台中#4	550.0	513.4	93.345%	 	
燃煤(Coal)		台中#5	550.0	526.4	95.709%	測試運轉 	
燃煤(Coal)		台中#6	550.0	532.7	96.855%	測試運轉 	
燃煤(Coal)		台中#7	550.0	530.3	96.418%	 	
燃煤(Coal)		台中#8	550.0	533.0	96.909%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	464.1	84.382%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	0.0	0.000%	檢修	
燃煤(Coal)		興達#4(註12)	550.0	477.8	86.873%	環保限制	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(19.179%)	8903.5(27.358%)			
汽電共生(Co-Gen)		汽電共生	631.4	1485.3	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1485.3(4.564%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	553.9	85.406%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	589.3	90.864%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	317.5	52.917%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	567.5	94.583%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	573.4	95.567%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2601.6(7.994%)			
燃氣(LNG)		大潭CC#1	742.7	636.3	85.674%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	693.2	93.335%	 	
燃氣(LNG)		大潭CC#3	724.7	662.9	91.472%	 	
燃氣(LNG)		大潭CC#4	724.7	640.0	88.312%	 	
燃氣(LNG)		大潭CC#5	724.7	682.0	94.108%	 	
燃氣(LNG)		大潭CC#6	724.7	671.5	92.659%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	514.8	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	96.6	-	新機組試俥	
