能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.441%)	937.0(2.616%)			
燃煤(Coal)		林口#1	800.0	744.3	93.037%	 	
燃煤(Coal)		林口#2	800.0	760.6	95.075%	 	
燃煤(Coal)		林口#3	800.0	757.7	94.713%	 	
燃煤(Coal)		台中#1	550.0	511.4	92.982%	 	
燃煤(Coal)		台中#2	550.0	512.8	93.236%	 	
燃煤(Coal)		台中#3	550.0	509.2	92.582%	 	
燃煤(Coal)		台中#4	550.0	507.7	92.309%	 	
燃煤(Coal)		台中#5	550.0	526.9	95.800%	測試運轉 	
燃煤(Coal)		台中#6	550.0	533.5	97.000%	測試運轉 	
燃煤(Coal)		台中#7	550.0	532.7	96.855%	環保檢測	
燃煤(Coal)		台中#8	550.0	532.6	96.836%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	465.8	84.691%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	170.3	30.964%	運轉限制	
燃煤(Coal)		興達#4(註12)	550.0	500.1	90.927%	環保限制	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(19.179%)	9083.6(25.365%)			
汽電共生(Co-Gen)		汽電共生	631.4	1591.8	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1591.8(4.445%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	568.2	87.611%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	607.1	93.609%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	338.8	56.467%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	566.0	94.333%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.3	95.217%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2651.4(7.404%)			
燃氣(LNG)		大潭CC#1	742.7	638.2	85.930%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	699.8	94.224%	 	
燃氣(LNG)		大潭CC#3	724.7	664.9	91.748%	 	
燃氣(LNG)		大潭CC#4	724.7	642.4	88.644%	 	
燃氣(LNG)		大潭CC#5	724.7	685.4	94.577%	 	
燃氣(LNG)		大潭CC#6	724.7	671.1	92.604%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	509.2	-	部分檢修	
