能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.362%)	935.8(3.618%)			
燃煤(Coal)		林口#1	800.0	752.3	94.037%	 	
燃煤(Coal)		林口#2	800.0	761.2	95.150%	 	
燃煤(Coal)		林口#3	800.0	758.1	94.762%	 	
燃煤(Coal)		台中#1	550.0	274.2	49.855%	環保限制	
燃煤(Coal)		台中#2	550.0	273.8	49.782%	環保限制	
燃煤(Coal)		台中#3	550.0	283.2	51.491%	環保限制	
燃煤(Coal)		台中#4	550.0	279.0	50.727%	環保限制	
燃煤(Coal)		台中#5	550.0	278.6	50.655%	環保限制	
燃煤(Coal)		台中#6	550.0	513.5	93.364%	測試運轉 	
燃煤(Coal)		台中#7	550.0	371.6	67.564%	環保限制	
燃煤(Coal)		台中#8	550.0	289.0	52.545%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	292.8	53.236%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	331.2	60.218%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	326.2	59.309%	環保限制	
燃煤(Coal)		大林#1	800.0	762.5	95.312%	 	
燃煤(Coal)		大林#2	800.0	760.3	95.037%	 	
燃煤(Coal)		小計	10600.0(18.739%)	7307.5(28.255%)			
汽電共生(Co-Gen)		汽電共生	631.4	1020.9	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	1020.9(3.947%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	551.1	84.974%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	559.0	84.697%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	283.8	47.300%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	565.2	94.200%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	568.8	94.800%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2527.9(9.774%)			
燃氣(LNG)		大潭CC#1	742.7	596.6	80.329%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	642.2	86.468%	 	
燃氣(LNG)		大潭CC#3	724.7	595.2	82.131%	 	
燃氣(LNG)		大潭CC#4	724.7	251.5	34.700%	部分歲修	
燃氣(LNG)		大潭CC#5	724.7	504.2	69.574%	 	
燃氣(LNG)		大潭CC#6	724.7	620.5	85.622%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1057.3	94.099%	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	845.0	94.667%	 	
燃氣(LNG)		通霄CC#2	892.6	861.2	96.482%	 	
燃氣(LNG)		通霄CC#3	892.6	866.5	97.076%	 	
燃氣(LNG)		通霄CC#4	386.0	232.4	60.207%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	327.8	84.922%	 	
