能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	709.4	74.595%	燃料限制	
核能(Nuclear)		核三#2	951.0	934.7	98.286%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1644.1(4.315%)			
燃煤(Coal)		林口#1	800.0	748.9	93.613%	 	
燃煤(Coal)		林口#2	800.0	759.4	94.925%	 	
燃煤(Coal)		林口#3	800.0	753.8	94.225%	 	
燃煤(Coal)		台中#1	550.0	510.3	92.782%	 	
燃煤(Coal)		台中#2	550.0	516.2	93.855%	 	
燃煤(Coal)		台中#3	550.0	513.9	93.436%	 	
燃煤(Coal)		台中#4	550.0	507.6	92.291%	 	
燃煤(Coal)		台中#5	550.0	525.3	95.509%	測試運轉 	
燃煤(Coal)		台中#6	550.0	531.8	96.691%	 	
燃煤(Coal)		台中#7	550.0	530.3	96.418%	 	
燃煤(Coal)		台中#8	550.0	530.6	96.473%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	464.6	84.473%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	509.1	92.564%	 	
燃煤(Coal)		興達#4(註12)	550.0	507.1	92.200%	 	
燃煤(Coal)		大林#1	800.0	760.1	95.012%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.206%)	9428.4(24.743%)			
汽電共生(Co-Gen)		汽電共生	631.4	843.5	-	部分故障	
汽電共生(Co-Gen)		小計	631.4(1.144%)	843.5(2.214%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	587.7	90.618%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	601.0	92.668%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	421.6	70.267%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	563.8	93.967%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	567.7	94.617%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2741.8(7.195%)			
燃氣(LNG)		大潭CC#1	742.7	630.8	84.933%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	697.2	93.874%	 	
燃氣(LNG)		大潭CC#3	724.7	660.5	91.141%	 	
燃氣(LNG)		大潭CC#4	724.7	644.1	88.878%	 	
燃氣(LNG)		大潭CC#5	724.7	320.2	44.184%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	672.4	92.783%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	510.7	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	42.6	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	830.3	93.020%	 	
燃氣(LNG)		通霄CC#2	892.6	848.2	95.026%	 	
燃氣(LNG)		通霄CC#3	892.6	849.2	95.138%	 	
燃氣(LNG)		通霄CC#4	386.0	303.8	78.705%	 	
燃氣(LNG)		通霄CC#5	386.0	328.4	85.078%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	304.2	94.707%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	328.6	73.811%	 	
燃氣(LNG)		興達CC#2	445.2	401.6	90.209%	 	
燃氣(LNG)		興達CC#3	445.2	390.3	87.670%	 	
燃氣(LNG)		興達CC#4	445.2	452.6	101.664%	 	
燃氣(LNG)		興達CC#5	445.2	429.3	96.431%	 	
燃氣(LNG)		南部CC#1	288.8	233.2	80.748%	 	
燃氣(LNG)		南部CC#2	288.8	234.1	81.060%	 	
燃氣(LNG)		南部CC#3	288.8	248.4	86.011%	 	
燃氣(LNG)		南部CC#4	251.4	215.0	85.521%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	225.6	41.018%	 	
燃氣(LNG)		小計	12829.8(23.246%)	10801.3(28.346%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	413.3	91.844%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	421.8	93.733%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	442.1	70.175%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	443.9	92.479%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	453.7	89.513%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	453.9	87.965%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	375.5	73.627%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	397.7	78.464%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	396.4	78.208%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	636.9	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.524%)	4435.2(11.639%)			
燃油(Oil)		協和#3	500.0	154.3	30.860%	環保限制	
燃油(Oil)		協和#4	500.0	147.7	29.540%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	24.8	19.106%	 	
燃油(Oil)		小計	1129.8(2.047%)	326.8(0.858%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	47.4	41.839%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	11.2	39.106%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.838%)	58.6(0.154%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	0.0	0.000%	 	
水力(Hydro)		青山#1	92.0	5.4	5.870%	 	
水力(Hydro)		青山#2	92.0	5.7	6.196%	 	
水力(Hydro)		青山#3	92.0	0.0	0.000%	 	
水力(Hydro)		青山#4	92.0	0.0	0.000%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#3	54.4	22.7	41.690%	 	
水力(Hydro)		谷關#4	54.4	0.0	0.000%	 	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	 	
水力(Hydro)		天輪#2	22.5	13.2	58.667%	 	
水力(Hydro)		天輪#3	22.5	0.0	0.000%	 	
水力(Hydro)		天輪#4	22.5	11.0	48.889%	 	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	 	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	 	
水力(Hydro)		馬鞍#2	66.7	15.3	22.925%	 	
水力(Hydro)		卓蘭#1	40.0	0.0	0.000%	 	
水力(Hydro)		卓蘭#2	40.0	17.6	44.000%	 	
水力(Hydro)		萬大#1	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#2	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	0.0	0.000%	 	
水力(Hydro)		松林#1&2	20.9	1.4	6.553%	 	
