能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	939.2	98.759%	 	
核能(Nuclear)		小計	1902.0(3.441%)	939.2(2.373%)			
燃煤(Coal)		林口#1	800.0	745.2	93.150%	 	
燃煤(Coal)		林口#2	800.0	759.2	94.900%	 	
燃煤(Coal)		林口#3	800.0	748.3	93.537%	 	
燃煤(Coal)		台中#1	550.0	517.2	94.036%	環保限制	
燃煤(Coal)		台中#2	550.0	405.6	73.745%	環保限制	
燃煤(Coal)		台中#3	550.0	407.8	74.145%	環保限制	
燃煤(Coal)		台中#4	550.0	439.4	79.891%	環保限制	
燃煤(Coal)		台中#5	550.0	524.9	95.436%	測試運轉 	
燃煤(Coal)		台中#6	550.0	421.8	76.691%	環保限制	
燃煤(Coal)		台中#7	550.0	413.8	75.236%	環保限制	
燃煤(Coal)		台中#8	550.0	423.3	76.964%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	438.7	79.764%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	385.1	70.018%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	514.8	93.600%	環保限制	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	217.7	27.212%	 	
燃煤(Coal)		小計	10600.0(19.179%)	8119.8(20.513%)			
汽電共生(Co-Gen)		汽電共生	631.4	1448.9	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	1448.9(3.660%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	579.6	89.369%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	601.7	92.776%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	408.8	68.133%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	563.6	93.933%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	574.0	95.667%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2727.7(6.891%)			
燃氣(LNG)		大潭CC#1	742.7	636.0	85.633%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	700.8	94.358%	 	
燃氣(LNG)		大潭CC#3	724.7	666.3	91.941%	 	
燃氣(LNG)		大潭CC#4	724.7	653.1	90.120%	 	
燃氣(LNG)		大潭CC#5	724.7	676.1	93.294%	 	
燃氣(LNG)		大潭CC#6	724.7	683.5	94.315%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1030.8	-	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	840.3	94.141%	 	
燃氣(LNG)		通霄CC#2	892.6	860.2	96.370%	 	
燃氣(LNG)		通霄CC#3	892.6	866.3	97.054%	 	
燃氣(LNG)		通霄CC#4	386.0	199.9	51.788%	部分檢修	
燃氣(LNG)		通霄CC#5	386.0	329.8	85.440%	 	
燃氣(LNG)		通霄CC#6	321.2	305.1	94.988%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	450.9	101.283%	 	
燃氣(LNG)		興達CC#2	445.2	404.5	90.860%	 	
燃氣(LNG)		興達CC#3	445.2	389.8	87.558%	 	
燃氣(LNG)		興達CC#4	445.2	332.8	74.755%	 	
燃氣(LNG)		興達CC#5	445.2	429.2	96.408%	 	
燃氣(LNG)		南部CC#1	288.8	196.6	68.075%	 	
燃氣(LNG)		南部CC#2	288.8	192.7	66.724%	 	
燃氣(LNG)		南部CC#3	288.8	200.1	69.287%	 	
燃氣(LNG)		南部CC#4	251.4	227.8	90.613%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.1	40.745%	 	
燃氣(LNG)		小計	12829.8(23.214%)	11496.7(29.044%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	445.3	98.956%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	故障	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	438.9	69.667%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	423.3	88.187%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	401.4	79.194%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	401.9	77.888%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	554.2	79.171%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	376.3	73.784%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	397.6	78.445%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	396.7	78.267%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	959.1	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.511%)	4794.7(12.113%)			
燃油(Oil)		協和#3	500.0	143.1	28.620%	環保限制	
燃油(Oil)		協和#4	500.0	145.3	29.060%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	24.8	19.106%	 	
燃油(Oil)		小計	1129.8(2.044%)	313.2(0.791%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	44.1	38.926%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	11.6	40.503%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.837%)	55.7(0.141%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	28.8	36.923%	 	
水力(Hydro)		青山#1	92.0	5.2	5.652%	 	
水力(Hydro)		青山#2	92.0	6.4	6.957%	 	
水力(Hydro)		青山#3	92.0	6.2	6.739%	 	
水力(Hydro)		青山#4	92.0	5.9	6.413%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	27.0	49.587%	 	
水力(Hydro)		谷關#3	54.4	50.2	92.195%	 	
水力(Hydro)		谷關#4	54.4	50.4	92.562%	 	
水力(Hydro)		天輪#1	22.5	21.9	97.333%	 	
水力(Hydro)		天輪#2	22.5	22.5	100.000%	 	
水力(Hydro)		天輪#3	22.5	22.5	100.000%	 	
水力(Hydro)		天輪#4	22.5	21.2	94.222%	 	
水力(Hydro)		天輪#5	105.0	50.5	48.095%	 	
水力(Hydro)		馬鞍#1	66.7	63.9	95.745%	 	
水力(Hydro)		馬鞍#2	66.7	63.8	95.595%	 	
水力(Hydro)		卓蘭#1	40.0	40.3	100.750%	 	
水力(Hydro)		卓蘭#2	40.0	40.0	100.000%	 	
水力(Hydro)		萬大#1	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#2	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	0.0	0.000%	 	
水力(Hydro)		松林#1&2	20.9	1.6	7.802%	 	
水力(Hydro)		大觀一#1	22.0	16.3	74.091%	 	
水力(Hydro)		大觀一#2	22.0	15.9	72.273%	 	
水力(Hydro)		大觀一#3	22.0	15.6	70.909%	 	
水力(Hydro)		大觀一#4	22.0	16.0	72.727%	 	
水力(Hydro)		大觀一#5	22.0	16.2	73.636%	 	
水力(Hydro)		鉅工#1	21.8	15.7	72.184%	 	
水力(Hydro)		鉅工#2	21.8	15.2	69.885%	 	
水力(Hydro)		水里#1	12.8	1.0	7.843%	檢修	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	0.0	0.000%	 	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	 	
水力(Hydro)		碧海	61.2	0.0	0.000%	水力排砂	
水力(Hydro)		烏來&桂山&粗坑	40.5	37.6	92.840%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	34.7	63.553%	 	
水力(Hydro)		翡翠#1	70.0	0.0	0.000%	 	
水力(Hydro)		石門#1	45.0	24.2	53.778%	 	
水力(Hydro)		石門#2	45.0	30.3	67.333%	 	
水力(Hydro)		曾文#1	50.0	48.4	96.800%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	14.1	84.431%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	13.8	61.426%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	0.0	0.000%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.7	70.000%	 	
水力(Hydro)		小計	2111.4(3.820%)	880.0(2.223%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	10.6	35.333%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	2.7	7.714%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	3.1	13.478%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	7.1	8.237%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	0.9	1.957%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	1.5	5.357%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	25.2	34.596%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	8.8	20.952%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	4.5	8.152%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	4.0	8.282%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	15.7	20.685%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	3.1	6.301%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	2.6	10.317%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	22.4	12.556%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	4.2	3.846%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	71.6	55.937%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	198.9	52.899%	 	
