能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	708.3	74.479%	燃料限制	
核能(Nuclear)		核三#2	951.0	932.4	98.044%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1640.7(4.697%)			
燃煤(Coal)		林口#1	800.0	754.3	94.287%	 	
燃煤(Coal)		林口#2	800.0	758.7	94.838%	 	
燃煤(Coal)		林口#3	800.0	757.7	94.713%	 	
燃煤(Coal)		台中#1	550.0	468.9	85.255%	環保限制	
燃煤(Coal)		台中#2	550.0	473.4	86.073%	環保限制	
燃煤(Coal)		台中#3	550.0	473.4	86.073%	環保限制	
燃煤(Coal)		台中#4	550.0	468.3	85.145%	環保限制	
燃煤(Coal)		台中#5	550.0	526.1	95.655%	測試運轉 	
燃煤(Coal)		台中#6	550.0	483.5	87.909%	環保限制	
燃煤(Coal)		台中#7	550.0	481.1	87.473%	環保限制	
燃煤(Coal)		台中#8	550.0	481.8	87.600%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	457.1	83.109%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	255.0	46.364%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	280.7	51.036%	環保限制	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.206%)	8638.8(24.730%)			
汽電共生(Co-Gen)		汽電共生	631.4	1333.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	1333.7(3.818%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	595.8	91.866%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	609.3	93.948%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	374.4	62.400%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	562.6	93.767%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	570.9	95.150%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2713.0(7.766%)			
燃氣(LNG)		大潭CC#1	742.7	625.3	84.193%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	663.0	89.269%	 	
燃氣(LNG)		大潭CC#3	724.7	609.8	84.145%	 	
燃氣(LNG)		大潭CC#4	724.7	618.0	85.277%	 	
燃氣(LNG)		大潭CC#5	724.7	268.5	37.050%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	628.2	86.684%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	515.2	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	841.1	94.230%	 	
燃氣(LNG)		通霄CC#2	892.6	854.6	95.743%	 	
