能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	935.8	98.402%	 	
核能(Nuclear)		小計	1902.0(3.449%)	935.8(3.610%)			
燃煤(Coal)		林口#1	800.0	753.7	94.213%	 	
燃煤(Coal)		林口#2	800.0	759.2	94.900%	 	
燃煤(Coal)		林口#3	800.0	757.0	94.625%	 	
燃煤(Coal)		台中#1	550.0	235.1	42.745%	環保限制	
燃煤(Coal)		台中#2	550.0	227.3	41.327%	運轉限制	
燃煤(Coal)		台中#3	550.0	235.6	42.836%	環保限制	
燃煤(Coal)		台中#4	550.0	234.9	42.709%	環保限制	
燃煤(Coal)		台中#5	550.0	235.7	42.855%	環保限制	
燃煤(Coal)		台中#6	550.0	532.9	96.891%	測試運轉 	
燃煤(Coal)		台中#7	550.0	238.6	43.382%	環保限制	
燃煤(Coal)		台中#8	550.0	233.2	42.400%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	294.9	53.618%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	258.1	46.927%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	273.8	49.782%	環保限制	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	761.8	95.225%	 	
燃煤(Coal)		小計	10600.0(19.221%)	6792.8(26.206%)			
汽電共生(Co-Gen)		汽電共生	631.4	512.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.145%)	512.7(1.978%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	366.5	56.511%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	366.7	56.542%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	279.5	46.583%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	523.8	87.300%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	569.6	94.933%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.616%)	2106.1(8.125%)			
燃氣(LNG)		大潭CC#1	742.7	594.9	80.100%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	645.5	86.913%	 	
燃氣(LNG)		大潭CC#3	724.7	600.6	82.876%	 	
燃氣(LNG)		大潭CC#4	724.7	601.4	82.986%	 	
燃氣(LNG)		大潭CC#5	724.7	608.3	83.938%	 	
燃氣(LNG)		大潭CC#6	724.7	620.4	85.608%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	181.4	-	檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	849.6	95.183%	 	
燃氣(LNG)		通霄CC#2	892.6	863.9	96.785%	 	
燃氣(LNG)		通霄CC#3	892.6	866.8	97.110%	 	
燃氣(LNG)		通霄CC#4	386.0	305.1	79.041%	運轉限制	
燃氣(LNG)		通霄CC#5	386.0	330.7	85.674%	 	
