能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.449%)	937.0(2.990%)			
燃煤(Coal)		林口#1	800.0	751.2	93.900%	 	
燃煤(Coal)		林口#2	800.0	760.4	95.050%	 	
燃煤(Coal)		林口#3	800.0	760.1	95.012%	 	
燃煤(Coal)		台中#1	550.0	278.5	50.636%	環保限制	
燃煤(Coal)		台中#2	550.0	275.3	50.055%	環保限制	
燃煤(Coal)		台中#3	550.0	285.7	51.945%	環保限制	
燃煤(Coal)		台中#4	550.0	274.9	49.982%	環保限制	
燃煤(Coal)		台中#5	550.0	280.0	50.909%	環保限制	
燃煤(Coal)		台中#6	550.0	284.3	51.691%	環保限制	
燃煤(Coal)		台中#7	550.0	270.7	49.218%	環保限制	
燃煤(Coal)		台中#8	550.0	264.1	48.018%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	289.7	52.673%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	258.1	46.927%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	277.7	50.491%	環保限制	
燃煤(Coal)		大林#1	800.0	759.4	94.925%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	運轉限制	
燃煤(Coal)		小計	10600.0(19.221%)	6831.1(21.801%)			
汽電共生(Co-Gen)		汽電共生	631.4	515.1	-	 	
汽電共生(Co-Gen)		小計	631.4(1.145%)	515.1(1.644%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	367.3	56.634%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	557.4	85.946%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	281.7	46.950%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	567.8	94.633%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.5	95.250%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.616%)	2345.7(7.486%)			
燃氣(LNG)		大潭CC#1	742.7	610.1	82.146%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	687.3	92.541%	 	
燃氣(LNG)		大潭CC#3	724.7	609.3	84.076%	 	
燃氣(LNG)		大潭CC#4	724.7	611.2	84.338%	 	
燃氣(LNG)		大潭CC#5	724.7	616.2	85.028%	 	
燃氣(LNG)		大潭CC#6	724.7	643.8	88.837%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1040.0	-	 	
