能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	699.2	73.523%	燃料限制	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1632.7(4.132%)			
燃煤(Coal)		林口#1	800.0	0.0	0.000%	故障	
燃煤(Coal)		林口#2	800.0	756.6	94.575%	 	
燃煤(Coal)		林口#3	800.0	754.0	94.250%	 	
燃煤(Coal)		台中#1	550.0	519.6	94.473%	 	
燃煤(Coal)		台中#2	550.0	515.7	93.764%	 	
燃煤(Coal)		台中#3	550.0	522.9	95.073%	 	
燃煤(Coal)		台中#4	550.0	513.5	93.364%	 	
燃煤(Coal)		台中#5	550.0	523.5	95.182%	測試運轉 	
燃煤(Coal)		台中#6	550.0	533.2	96.945%	 	
燃煤(Coal)		台中#7	550.0	434.1	78.927%	 	
燃煤(Coal)		台中#8	550.0	433.5	78.818%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	430.6	78.291%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	329.7	59.945%	 	
燃煤(Coal)		興達#4(註12)	550.0	328.5	59.727%	 	
燃煤(Coal)		大林#1	800.0	723.7	90.463%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.206%)	8078.5(20.444%)			
汽電共生(Co-Gen)		汽電共生	631.4	1401.3	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	1401.3(3.546%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	585.4	90.263%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	614.9	94.812%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	371.0	61.833%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	538.1	89.683%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.9	95.317%	運轉限制	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2681.3(6.785%)			
燃氣(LNG)		大潭CC#1	742.7	635.7	85.593%	 	
燃氣(LNG)		大潭CC#2	742.7	703.1	94.668%	 	
燃氣(LNG)		大潭CC#3	724.7	665.5	91.831%	 	
燃氣(LNG)		大潭CC#4	724.7	645.3	89.044%	 	
燃氣(LNG)		大潭CC#5	724.7	322.8	44.543%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	679.3	93.735%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	504.2	-	部分檢修	
