能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	699.2	73.523%	燃料限制	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1632.7(3.986%)			
燃煤(Coal)		林口#1	800.0	0.0	0.000%	故障	
燃煤(Coal)		林口#2	800.0	756.9	94.613%	 	
燃煤(Coal)		林口#3	800.0	751.3	93.912%	 	
燃煤(Coal)		台中#1	550.0	517.3	94.055%	 	
燃煤(Coal)		台中#2	550.0	516.3	93.873%	 	
燃煤(Coal)		台中#3	550.0	519.3	94.418%	 	
燃煤(Coal)		台中#4	550.0	513.0	93.273%	 	
燃煤(Coal)		台中#5	550.0	526.5	95.727%	測試運轉 	
燃煤(Coal)		台中#6	550.0	533.2	96.945%	 	
燃煤(Coal)		台中#7	550.0	528.0	96.000%	 	
燃煤(Coal)		台中#8	550.0	532.2	96.764%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	465.0	84.545%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	452.1	82.200%	 	
燃煤(Coal)		興達#4(註12)	550.0	515.5	93.727%	 	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.206%)	8647.0(21.110%)			
汽電共生(Co-Gen)		汽電共生	631.4	1386.9	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	1386.9(3.386%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	581.6	89.677%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	610.9	94.195%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	479.9	79.983%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	557.4	92.900%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.8	95.300%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2801.6(6.839%)			
燃氣(LNG)		大潭CC#1	742.7	631.1	84.974%	 	
燃氣(LNG)		大潭CC#2	742.7	698.5	94.049%	 	
燃氣(LNG)		大潭CC#3	724.7	660.0	91.072%	 	
燃氣(LNG)		大潭CC#4	724.7	641.1	88.464%	 	
燃氣(LNG)		大潭CC#5	724.7	322.6	44.515%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	666.4	91.955%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	497.8	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
