能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	701.4	73.754%	燃料限制	
核能(Nuclear)		核三#2	951.0	934.7	98.286%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1636.1(4.781%)			
燃煤(Coal)		林口#1	800.0	0.0	0.000%	故障	
燃煤(Coal)		林口#2	800.0	750.0	93.750%	 	
燃煤(Coal)		林口#3	800.0	752.9	94.113%	 	
燃煤(Coal)		台中#1	550.0	476.3	86.600%	 	
燃煤(Coal)		台中#2	550.0	474.8	86.327%	 	
燃煤(Coal)		台中#3	550.0	480.9	87.436%	 	
燃煤(Coal)		台中#4	550.0	481.0	87.455%	 	
燃煤(Coal)		台中#5	550.0	525.1	95.473%	測試運轉 	
燃煤(Coal)		台中#6	550.0	482.8	87.782%	 	
燃煤(Coal)		台中#7	550.0	449.8	81.782%	 	
燃煤(Coal)		台中#8	550.0	457.2	83.127%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	477.5	86.818%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	369.7	67.218%	 	
燃煤(Coal)		興達#4(註12)	550.0	377.0	68.545%	 	
燃煤(Coal)		大林#1	800.0	729.8	91.225%	 	
燃煤(Coal)		大林#2	800.0	761.0	95.125%	 	
燃煤(Coal)		小計	10600.0(19.206%)	8045.8(23.514%)			
汽電共生(Co-Gen)		汽電共生	631.4	990.8	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	990.8(2.896%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	594.6	91.681%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	613.9	94.657%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	454.6	75.767%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	557.3	92.883%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	418.8	69.800%	環保限制	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2639.2(7.713%)			
燃氣(LNG)		大潭CC#1	742.7	626.7	84.381%	 	
燃氣(LNG)		大潭CC#2	742.7	694.2	93.470%	 	
燃氣(LNG)		大潭CC#3	724.7	659.6	91.017%	 	
燃氣(LNG)		大潭CC#4	724.7	633.0	87.346%	 	
燃氣(LNG)		大潭CC#5	724.7	316.6	43.687%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	666.2	91.928%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	509.7	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	832.2	93.233%	 	
燃氣(LNG)		通霄CC#2	892.6	845.5	94.723%	 	
燃氣(LNG)		通霄CC#3	892.6	851.6	95.407%	 	
燃氣(LNG)		通霄CC#4	386.0	307.2	79.585%	 	
