能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	702.6	73.880%	燃料限制	
核能(Nuclear)		核三#2	951.0	934.7	98.286%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1637.3(6.297%)			
燃煤(Coal)		林口#1	800.0	0.0	0.000%	故障	
燃煤(Coal)		林口#2	800.0	752.6	94.075%	 	
燃煤(Coal)		林口#3	800.0	748.4	93.550%	 	
燃煤(Coal)		台中#1	550.0	493.8	89.782%	 	
燃煤(Coal)		台中#2	550.0	498.2	90.582%	 	
燃煤(Coal)		台中#3	550.0	508.1	92.382%	 	
燃煤(Coal)		台中#4	550.0	502.7	91.400%	 	
燃煤(Coal)		台中#5	550.0	526.3	95.691%	測試運轉 	
燃煤(Coal)		台中#6	550.0	516.5	93.909%	 	
燃煤(Coal)		台中#7	550.0	481.9	87.618%	 	
燃煤(Coal)		台中#8	550.0	484.8	88.145%	 	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	472.8	85.964%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	372.0	67.636%	 	
燃煤(Coal)		興達#4(註12)	550.0	374.7	68.127%	 	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.206%)	8253.2(31.739%)			
汽電共生(Co-Gen)		汽電共生	631.4	549.7	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	549.7(2.114%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	367.0	56.588%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	367.9	56.727%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	454.1	75.683%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	474.6	79.100%	環保限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	423.4	70.567%	環保限制	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2087.0(8.026%)			
燃氣(LNG)		大潭CC#1	742.7	633.8	85.337%	 	
燃氣(LNG)		大潭CC#2	742.7	695.8	93.685%	 	
燃氣(LNG)		大潭CC#3	724.7	660.6	91.155%	 	
燃氣(LNG)		大潭CC#4	724.7	653.4	90.161%	 	
燃氣(LNG)		大潭CC#5	724.7	329.1	45.412%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	684.6	94.467%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	513.1	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	846.8	94.869%	 	
燃氣(LNG)		通霄CC#2	892.6	865.2	96.930%	 	
燃氣(LNG)		通霄CC#3	892.6	873.0	97.804%	 	
燃氣(LNG)		通霄CC#4	386.0	302.8	78.446%	 	
燃氣(LNG)		通霄CC#5	386.0	181.6	47.047%	部分檢修	
燃氣(LNG)		通霄CC#6	321.2	307.6	95.766%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	330.1	74.148%	 	
燃氣(LNG)		興達CC#2	445.2	400.7	90.007%	 	
燃氣(LNG)		興達CC#3	445.2	420.9	94.544%	 	
燃氣(LNG)		興達CC#4	445.2	376.0	84.458%	 	
燃氣(LNG)		興達CC#5	445.2	429.0	96.363%	 	
燃氣(LNG)		南部CC#1	288.8	255.2	88.366%	 	
燃氣(LNG)		南部CC#2	288.8	242.4	83.934%	 	
燃氣(LNG)		南部CC#3	288.8	258.4	89.474%	 	
燃氣(LNG)		南部CC#4	251.4	234.0	93.079%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	224.1	40.745%	 	
燃氣(LNG)		小計	12829.8(23.246%)	10718.2(41.219%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	402.2	89.378%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	343.7	76.378%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	0.0	0.000%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	457.2	95.250%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	439.6	86.731%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	451.8	87.558%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	部分檢修	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	503.5	98.725%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	442.8	87.362%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	448.5	88.487%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	636.2	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.524%)	4125.5(15.865%)			
燃油(Oil)		協和#3	500.0	145.5	29.100%	環保限制	
燃油(Oil)		協和#4	500.0	138.2	27.640%	環保限制	
燃油(Oil)		澎湖尖山(註4)	129.8	32.4	24.961%	 	
燃油(Oil)		小計	1129.8(2.047%)	316.1(1.216%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	40.6	35.837%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	8.6	30.028%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.838%)	49.2(0.189%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	0.0	0.000%	 	
水力(Hydro)		青山#1	92.0	0.0	0.000%	 	
水力(Hydro)		青山#2	92.0	0.0	0.000%	 	
水力(Hydro)		青山#3	92.0	0.0	0.000%	 	
水力(Hydro)		青山#4	92.0	0.0	0.000%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	21.0	38.567%	 	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#4	54.4	0.0	0.000%	 	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	 	
