能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	937.0	98.528%	 	
核能(Nuclear)		小計	1902.0(3.442%)	937.0(3.231%)			
燃煤(Coal)		林口#1	800.0	749.2	93.650%	 	
燃煤(Coal)		林口#2	800.0	761.9	95.238%	 	
燃煤(Coal)		林口#3	800.0	756.6	94.575%	 	
燃煤(Coal)		台中#1	550.0	294.6	53.564%	環保限制	
燃煤(Coal)		台中#2	550.0	290.4	52.800%	環保限制	
燃煤(Coal)		台中#3	550.0	304.3	55.327%	環保限制	
燃煤(Coal)		台中#4	550.0	296.1	53.836%	環保限制	
燃煤(Coal)		台中#5	550.0	525.8	95.600%	測試運轉 	
燃煤(Coal)		台中#6	550.0	302.1	54.927%	環保限制	
燃煤(Coal)		台中#7	550.0	345.0	62.727%	環保限制	
燃煤(Coal)		台中#8	550.0	344.7	62.673%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	293.5	53.364%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	257.3	46.782%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	266.1	48.382%	環保限制	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(19.180%)	7308.0(25.199%)			
汽電共生(Co-Gen)		汽電共生	631.4	610.2	-	 	
汽電共生(Co-Gen)		小計	631.4(1.142%)	610.2(2.104%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	578.6	89.214%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	606.0	93.439%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	279.7	46.617%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	567.0	94.500%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	575.4	95.900%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.604%)	2606.7(8.988%)			
燃氣(LNG)		大潭CC#1	742.7	627.4	84.476%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	663.9	89.390%	 	
燃氣(LNG)		大潭CC#3	724.7	585.9	80.847%	 	
燃氣(LNG)		大潭CC#4	724.7	574.9	79.329%	 	
燃氣(LNG)		大潭CC#5	724.7	571.4	78.846%	 	
燃氣(LNG)		大潭CC#6	724.7	557.0	76.859%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	1054.6	-	 	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
