能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	709.4	74.595%	燃料限制	
核能(Nuclear)		核三#2	951.0	933.5	98.160%	 	
核能(Nuclear)		小計	1902.0(3.446%)	1642.9(4.543%)			
燃煤(Coal)		林口#1	800.0	749.3	93.662%	 	
燃煤(Coal)		林口#2	800.0	755.4	94.425%	 	
燃煤(Coal)		林口#3	800.0	754.5	94.312%	 	
燃煤(Coal)		台中#1	550.0	504.3	91.691%	 	
燃煤(Coal)		台中#2	550.0	513.6	93.382%	 	
燃煤(Coal)		台中#3	550.0	519.6	94.473%	 	
燃煤(Coal)		台中#4	550.0	511.6	93.018%	 	
燃煤(Coal)		台中#5	550.0	524.8	95.418%	測試運轉 	
燃煤(Coal)		台中#6	550.0	532.0	96.727%	 	
燃煤(Coal)		台中#7	550.0	530.3	96.418%	 	
燃煤(Coal)		台中#8	550.0	534.7	97.218%	環保檢測	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	463.6	84.291%	運轉限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	509.8	92.691%	 	
燃煤(Coal)		興達#4(註12)	550.0	512.5	93.182%	 	
燃煤(Coal)		大林#1	800.0	755.5	94.438%	 	
燃煤(Coal)		大林#2	800.0	757.0	94.625%	 	
燃煤(Coal)		小計	10600.0(19.206%)	9428.5(26.071%)			
汽電共生(Co-Gen)		汽電共生	631.4	1720.8	-	 	
汽電共生(Co-Gen)		小計	631.4(1.144%)	1720.8(4.758%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	597.2	92.082%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	594.2	91.620%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	519.6	86.600%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	557.3	92.883%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	568.7	94.783%	 	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.612%)	2837.0(7.845%)			
燃氣(LNG)		大潭CC#1	742.7	636.4	85.687%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	698.2	94.008%	 	
燃氣(LNG)		大潭CC#3	724.7	661.5	91.279%	 	
燃氣(LNG)		大潭CC#4	724.7	654.7	90.341%	 	
燃氣(LNG)		大潭CC#5	724.7	331.0	45.674%	部分檢修	
燃氣(LNG)		大潭CC#6	724.7	691.0	95.350%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	511.7	-	部分檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	843.8	94.533%	 	
燃氣(LNG)		通霄CC#2	892.6	860.3	96.381%	 	
燃氣(LNG)		通霄CC#3	892.6	863.1	96.695%	 	
燃氣(LNG)		通霄CC#4	386.0	355.2	92.021%	 	
燃氣(LNG)		通霄CC#5	386.0	332.6	86.166%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	304.2	94.707%	 	
燃氣(LNG)		通霄GT#9	180.9	165.2	91.345%	 	
燃氣(LNG)		興達CC#1	445.2	463.3	104.068%	 	
燃氣(LNG)		興達CC#2	445.2	404.6	90.883%	 	
燃氣(LNG)		興達CC#3	445.2	446.7	100.339%	 	
燃氣(LNG)		興達CC#4	445.2	355.1	79.764%	 	
燃氣(LNG)		興達CC#5	445.2	433.2	97.307%	 	
燃氣(LNG)		南部CC#1	288.8	292.6	101.316%	 	
燃氣(LNG)		南部CC#2	288.8	290.7	100.658%	 	
燃氣(LNG)		南部CC#3	288.8	307.7	106.544%	 	
燃氣(LNG)		南部CC#4	251.4	229.5	91.289%	 	
燃氣(LNG)		大林#5	-	338.2	-	定期測試	
燃氣(LNG)		大林#6	550.0	546.8	99.418%	 	
燃氣(LNG)		小計	12829.8(23.246%)	12017.3(33.230%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	445.2	98.933%	 	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	443.3	98.511%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	458.1	72.714%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	459.4	95.708%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	484.8	95.649%	環保檢測	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	505.5	97.965%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	687.0	98.143%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	503.1	98.647%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	488.1	96.300%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	483.8	95.451%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	480.6	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.524%)	5438.9(15.039%)			
燃油(Oil)		協和#3	500.0	428.9	85.780%	運轉限制	
燃油(Oil)		協和#4	500.0	385.4	77.080%	運轉限制	
燃油(Oil)		澎湖尖山(註4)	129.8	85.6	65.948%	 	
燃油(Oil)		小計	1129.8(2.047%)	899.9(2.488%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	61.2	54.020%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	11.0	38.408%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.838%)	72.2(0.200%)			
水力(Hydro)		德基#1	78.0	41.2	52.821%	 	
水力(Hydro)		德基#2	78.0	41.6	53.333%	 	
水力(Hydro)		德基#3	78.0	40.7	52.179%	 	
水力(Hydro)		青山#1	92.0	49.9	54.239%	 	
水力(Hydro)		青山#2	92.0	50.7	55.109%	 	
水力(Hydro)		青山#3	92.0	50.7	55.109%	 	
水力(Hydro)		青山#4	92.0	51.6	56.087%	 	
水力(Hydro)		谷關#1	54.4	28.1	51.607%	 	
水力(Hydro)		谷關#2	54.4	26.7	49.036%	 	
水力(Hydro)		谷關#3	54.4	26.7	49.036%	 	
水力(Hydro)		谷關#4	54.4	26.8	49.219%	 	
水力(Hydro)		天輪#1	22.5	19.9	88.444%	 	
水力(Hydro)		天輪#2	22.5	21.0	93.333%	 	
水力(Hydro)		天輪#3	22.5	21.0	93.333%	 	
水力(Hydro)		天輪#4	22.5	20.4	90.554%	 	
水力(Hydro)		天輪#5	105.0	90.9	86.571%	 	
水力(Hydro)		馬鞍#1	66.7	58.1	87.054%	 	
水力(Hydro)		馬鞍#2	66.7	60.8	91.100%	 	
水力(Hydro)		卓蘭#1	40.0	40.3	100.750%	 	
水力(Hydro)		卓蘭#2	40.0	39.1	97.750%	 	
水力(Hydro)		萬大#1	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#2	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	19.1	96.954%	 	
水力(Hydro)		松林#1&2	20.9	16.3	77.990%	 	
水力(Hydro)		大觀一#1	22.0	2.9	13.182%	 	
水力(Hydro)		大觀一#2	22.0	3.0	13.636%	 	
水力(Hydro)		大觀一#3	22.0	2.9	13.182%	 	
水力(Hydro)		大觀一#4	22.0	2.7	12.273%	 	
水力(Hydro)		大觀一#5	22.0	3.0	13.636%	 	
水力(Hydro)		鉅工#1	21.8	4.5	20.690%	 	
水力(Hydro)		鉅工#2	21.8	6.3	28.966%	 	
水力(Hydro)		水里#1	12.8	6.0	47.059%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	25.4	52.263%	運轉限制	
水力(Hydro)		龍澗#2	48.6	25.8	53.086%	運轉限制	
水力(Hydro)		碧海	61.2	53.7	87.745%	 	
水力(Hydro)		烏來&桂山&粗坑	40.5	19.6	48.395%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	22.6	41.392%	 	
水力(Hydro)		翡翠#1	70.0	70.4	100.571%	 	
水力(Hydro)		石門#1	45.0	0.0	0.000%	 	
水力(Hydro)		石門#2	45.0	0.0	0.000%	 	
水力(Hydro)		曾文#1	50.0	49.6	99.200%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	8.1	48.503%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	7.8	34.719%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	1.0	50.505%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.2	20.000%	 	
水力(Hydro)		小計	2111.4(3.826%)	1207.6(3.339%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	0.6	2.609%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	0.6	0.696%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	1.4	1.922%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	0.6	1.087%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	1.6	6.349%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	2.1	1.177%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	0.0	0.000%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	0.0	0.000%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	0.0	0.000%	 	
風力(Wind)	離岸風力購電(註13)	允湖(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	允西(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	沃一風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	沃二風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	芳一風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	芳二風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	中能風(註10)	-	0.0	-	 	
風力(Wind)		小計	1408.4(2.552%)	6.9(0.019%)			
太陽能(Solar)	太陽能台電自有(註13)	彰濱光	100.0	0.000	0.000%	 	
太陽能(Solar)	太陽能台電自有(註13)	南鹽光	150.0	0.000	0.000%	 	
太陽能(Solar)	太陽能台電自有(註13)	其它台電自有	24.3	0.000	0.000%	 	
太陽能(Solar)	太陽能購電(註13)	崙尾光	-	0.000	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天衝光	-	0.000	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天篷光	80.0	0.000	0.000%	 	
太陽能(Solar)	太陽能購電(註13)	寶興光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	聯華光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	向陽光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	星崴光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	碩力光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	天英光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	志光光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	永堯光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	新和光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	生利光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	廷和光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	星股光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	其它購電太陽能	12540.4	0.000	0.000%	 	
太陽能(Solar)		小計	12894.6(23.364%)	0.0(0.000%)			
其它再生能源(Other Renewable Energy)		台電自有地熱	0.8	0.3	35.714%	 	
其它再生能源(Other Renewable Energy)		購電地熱	6.4	1.8	27.911%	 	
其它再生能源(Other Renewable Energy)		生質能(Biofuel)	38.2	23.5	61.518%	 	
其它再生能源(Other Renewable Energy)		小計	45.5(0.082%)	25.6(0.071%)			
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#1	250.0	151.9	60.760%	 	
